Date/Time,Environment:Outdoor Dry Bulb [C](Hourly),Environment:Wind Speed [m/s](Hourly),ZONE1:Zone People Number Of Occupants [](Hourly),ZONE1:Zone People Total Heat Gain [J](Hourly),ZONE1:Zone Window Heat Gain[W](Hourly),ZONE1:Zone Window Heat Loss[W](Hourly),ZONE1:Zone Transmitted Solar Energy[J](Hourly),ZONE1_FACE_1_WINDOW_1:Window Transmitted Beam Solar [W](Hourly),ZONE1_FACE_1_WINDOW_1:Window Heat Gain [W](Hourly),ZONE1_FACE_1_WINDOW_1:Window Heat Loss [W](Hourly),ZONE1:Zone Mean Radiant Temperature [C](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Operative Temperature [C](Hourly)
 01/07  20:00:00,7.425,3.7875,0,0,0,146.9272483865,0,0,0,49.9388248304,16.9442990658,16.0216070108,16.4829530383
 01/07  21:00:00,6.8875,3.2875,0,0,0,150.9041999874,0,0,0,51.2898653478,16.7372722056,15.8014377321,16.2693549689
 01/07  22:00:00,6.7,1.1625,0,0,0,147.9388339485,0,0,0,50.2921917073,16.5533602056,15.6300145041,16.0916873548
 01/07  23:00:00,6.325,1.3125,0,0,0,144.4467061311,0,0,0,49.0297163885,16.3936357213,15.4661379752,15.9298868482
 01/07  24:00:00,5.7875,0.7875,0,0,0,145.5899256489,0,0,0,49.3895219023,16.2305939446,15.2806466376,15.7556202911
 01/08  01:00:00,5.6,0,0,0,0,145.1972932945,0,0,0,49.2219218711,16.0939545366,15.1523353787,15.6231449576
 01/08  02:00:00,5.225,0.9375,0,0,0,149.7442753712,0,0,0,50.8085134329,15.9796249711,15.0309983598,15.5053116654
 01/08  03:00:00,5,0.5625,0,0,0,150.6331790161,0,0,0,51.0783060134,15.892559645,15.0000000007,15.4462798228
 01/08  04:00:00,5,0.9375,0,0,0,150.842989034,0,0,0,51.1587395006,15.8363834098,15,15.4181917049
 01/08  05:00:00,4.625,1.5,0,0,0,155.8798564639,0,0,0,52.8394742501,15.7846251112,15,15.3923125556
 01/08  06:00:00,4.4,1.875,0,0,0,193.1055468016,0,0,0,65.6081756632,17.3824816116,21.9087991919,19.6456404017
 01/08  07:00:00,4.0875,2.1,0.74322432,321072.90624,0,219.5032770027,0,0,0,74.5358337927,18.4326013306,21.9999974822,20.2162994064
 01/08  08:00:00,3.9,0.7875,1.48644864,642145.812480001,188.0292821634,111.214243701,716412.233030824,41.1102238037,51.9179179203,37.8010978572,18.9245917822,21.9999999762,20.4622958792
 01/08  09:00:00,3.9625,0.9375,7.06063104,3050192.60928,1248.9154974197,0,3608537.09395932,285.7186834107,458.6828437241,0,20.1434018092,21.9999999994,21.0717009043
 01/08  10:00:00,6.375,1.875,7.06063104,3050192.60928,1950.4260066,0,5339366.71313482,511.7542262838,835.5222339278,0,21.0386552227,22,21.5193276113
 01/08  11:00:00,8.55,2.4125,7.06063104,3050192.60928,2161.3793657315,0,5810744.83056476,658.8494449083,1091.2361611904,0,21.5677579961,22,21.7838789981
 01/08  12:00:00,9.625,1.9125,7.06063104,3050192.60928,2166.8584734471,0,5892339.03073197,749.5734390176,1244.806402515,0,21.9174729499,22,21.958736475
 01/08  13:00:00,11.875,1.875,3.7161216,1605364.5312,2103.5112603897,0,5667278.63299555,732.7429682934,1239.3601662336,0,22.195676268,22,22.097838134
 01/08  14:00:00,12.375,0.7875,7.06063104,3050192.60928,1648.5155093526,0,4483723.30080075,514.9700224774,935.0513758541,0,22.2702308127,22,22.1351154064
 01/08  15:00:00,13.25,0,7.06063104,3050192.60928,807.4418323826,0,2342389.01607409,217.1257288984,426.1219870103,0,21.8848629848,22,21.9424314924
 01/08  16:00:00,13.9375,0,7.06063104,3050192.60928,52.043258895,9.8653269723,409172.666534097,6.8689376381,24.6656024288,3.0539766532,21.2322546506,22,21.6161273253
 01/08  17:00:00,11.8375,1.9375,7.06063104,3050192.60928,0,137.4067740426,26760.2865760274,0,0,46.7085455752,20.9308412607,22,21.4654206303
 01/08  18:00:00,11.2875,2.1,5.20257024,2247510.34368,0,155.2373936613,0,0,0,53.0142798667,20.7234633364,22,21.3617316682
 01/08  19:00:00,10.6375,2.5,2.97289728,1284291.62496,0,165.1399881736,0,0,0,56.3697842662,20.5074222732,22,21.2537111366
 01/08  20:00:00,9.3125,3.4125,2.97289728,1284291.62496,0,148.901532965,0,0,0,50.6501654016,18.8646277776,15.0044913765,16.934559577
 01/08  21:00:00,8.9,3.6,0.74322432,321072.90624,0,134.9240634862,0,0,0,45.9243198951,17.7046664369,15.0000000003,16.3523332186
 01/08  22:00:00,9.2125,3.9125,0.74322432,321072.90624,0,126.1557321021,0,0,0,42.9935767416,17.2761552166,15,16.1380776083
 01/08  23:00:00,9.4,4.4125,0.37161216,160536.45312,0,121.5635684988,0,0,0,41.458605455,16.9837367288,15.0248034643,16.0042700965
 01/08  24:00:00,9.0875,4.2875,0.37161216,160536.45312,0,123.00260357,0,0,0,41.9607786814,16.7511407002,15,15.8755703501
 01/09  01:00:00,8.2125,3.475,0,0,0,137.2634091459,0,0,0,46.8278427007,16.7528821121,15.8811195253,16.3170008187
 01/09  02:00:00,9.175,3.1,0,0,0,125.7641862816,0,0,0,42.8617969681,16.7934244045,16.0964751179,16.4449497612
 01/09  03:00:00,8.9375,1.1625,0,0,0,127.5730651527,0,0,0,43.4915405473,16.7500218842,16.061451863,16.4057368736
 01/09  04:00:00,6.925,1.625,0,0,0,152.8547107213,0,0,0,52.0551275549,16.5760478319,15.7220479414,16.1490478866
 01/09  05:00:00,6.7875,3.5375,0,0,0,152.0170962447,0,0,0,51.7948411092,16.400541616,15.5398555436,15.9701985798
 01/09  06:00:00,6.8875,3.1625,0,0,0,181.4093482902,0,0,0,61.8921900577,17.7846385328,21.9217154,19.8531769664
 01/09  07:00:00,6.325,2.2875,0.74322432,321072.90624,0,208.1401157753,0,0,0,70.9761600259,18.6999828595,21.9999988438,20.3499908516
 01/09  08:00:00,6.1,2.4125,1.48644864,642145.812480001,179.2468859927,106.0523618908,686616.034408938,38.3536303212,49.481916555,36.160959684,19.1309142542,21.9999999924,20.5654571233
 01/09  09:00:00,6.6625,3.5375,7.06063104,3050192.60928,1142.2282837713,0,3311942.90561281,252.3615703916,419.1570919975,0,20.2391349879,21.9999999999,21.1195674939
 01/09  10:00:00,7.125,2.475,7.06063104,3050192.60928,1669.4611599531,0,4643385.47507543,417.4173565062,713.6642817443,0,20.9494421774,22,21.4747210887
 01/09  11:00:00,7.7,0.5625,7.06063104,3050192.60928,1906.6470433807,0,5189949.01784527,553.086818718,958.2275779637,0,21.4435839841,22,21.7217919921
 01/09  12:00:00,8,1.9375,7.06063104,3050192.60928,1945.1641428984,0,5380940.30166325,647.6565847456,1113.2940296083,0,21.7845804799,22,21.8922902399
 01/09  13:00:00,8.625,3.1,3.7161216,1605364.5312,1909.375204464,0,5291097.54426551,647.6418107904,1126.6224491461,0,22.0582903044,22,22.0291451522
 01/09  14:00:00,9,2.1,7.06063104,3050192.60928,1328.7275145131,0,3791794.22819198,393.3733531882,755.3015434852,0,22.0023179616,22,22.0011589808
 01/09  15:00:00,10.25,1.5,7.06063104,3050192.60928,640.1144499799,0,2017883.17270105,174.5491807914,343.9878631385,0,21.6709595788,22,21.8354797894
 01/09  16:00:00,10.8125,2.1875,7.06063104,3050192.60928,14.7134858524,38.781150951,335070.753278794,3.1812156202,8.0536158369,11.9055585799,21.0822795635,22,21.5411397817
 01/09  17:00:00,10.2625,3.225,7.06063104,3050192.60928,0,155.5121878747,23925.0958988466,0,0,52.8202779142,20.8454181382,22,21.4227090691
 01/09  18:00:00,10,1.35,5.20257024,2247510.34368,0,167.1143473757,0,0,0,56.9467631793,20.6655250532,22,21.3327625266
 01/09  19:00:00,9.625,0,2.97289728,1284291.62496,0,172.4266081611,0,0,0,58.7531784147,20.4722737421,22,21.2361368711
 01/09  20:00:00,9.0875,0.9375,2.97289728,1284291.62496,0,149.3767033571,0,0,0,50.8027514042,18.851569941,15.0108935312,16.9312317361
 01/09  21:00:00,8.525,1.875,0.74322432,321072.90624,0,137.9481745272,0,0,0,46.9342506546,17.6965913808,15.000000001,16.3482956909
 01/09  22:00:00,7.9875,1.725,0.74322432,321072.90624,0,139.6720251465,0,0,0,47.4803327413,17.2595794887,15,16.1297897443
 01/09  23:00:00,7.1125,3.125,0.37161216,160536.45312,0,147.9764904769,0,0,0,50.29051738,16.9414246521,15,15.9707123261
 01/09  24:00:00,6.7,4.4125,0.37161216,160536.45312,0,150.617994718,0,0,0,51.1459663343,16.7093745354,15,15.8546872677
 01/10  01:00:00,6.7,4.2875,0,0,0,152.2220194332,0,0,0,51.7221219213,16.6829373021,15.7136134282,16.1982753652
 01/10  02:00:00,6.7,3.475,0,0,0,155.6109702102,0,0,0,52.9534367337,16.6680497231,15.7768451819,16.2224474525
 01/10  03:00:00,6.325,3.4125,0,0,0,160.6032319839,0,0,0,54.6283649559,16.5569020722,15.6479333581,16.1024177152
 01/10  04:00:00,6.1,3.2875,0,0,0,158.1978842999,0,0,0,53.7613116956,16.4294736596,15.515074502,15.9722740808
 01/10  05:00:00,6.1,3.4125,0,0,0,154.8972154532,0,0,0,52.6168831519,16.3149902018,15.4168079643,15.8658990831
 01/10  06:00:00,6.1,2.975,0,0,0,185.9458877192,0,0,0,63.3688159508,17.7411954441,21.9179201264,19.8295577852
 01/10  07:00:00,5.0375,0.975,0.74322432,321072.90624,0,219.0200212282,0,0,0,74.6099278269,18.6872851869,21.999998539,20.3436418629
 01/10  08:00:00,5.15,1.625,1.48644864,642145.812480001,175.1192275016,110.7248375635,679559.91821835,37.8362540882,48.2171083599,37.7011761139,19.1328732951,21.9999999881,20.5664366416
 01/10  09:00:00,6.35,3.4125,7.06063104,3050192.60928,1104.675101619,0,3214607.36512249,242.9368649263,405.2031566512,0,20.2290631457,21.9999999998,21.1145315727
 01/10  10:00:00,6.8,2.9625,7.06063104,3050192.60928,1475.2367119028,0,4158317.11917748,356.3147195664,630.1114233743,0,20.8186601415,22,21.4093300707
 01/10  11:00:00,6.9875,0.9,7.06063104,3050192.60928,1536.4724147301,0,4286642.55392288,407.2854555357,766.6873718713,0,21.1500662708,22,21.5750331354
 01/10  12:00:00,7.35,0.8125,7.06063104,3050192.60928,1575.8212799249,0,4439929.11671538,479.3084828191,892.2109975116,0,21.4652805815,22,21.7326402907
 01/10  13:00:00,8.0625,1.175,3.7161216,1605364.5312,1677.6829639222,0,4696208.07880048,556.8297074699,990.3571450851,0,21.8034751148,22,21.9017375574
 01/10  14:00:00,8.3375,0.4125,7.06063104,3050192.60928,1467.1637731051,0,4149403.23255733,455.8390672511,839.9060465814,0,22.0146153783,22,22.0073076891
 01/10  15:00:00,9.175,0,7.06063104,3050192.60928,759.8391282196,0,2349036.71384247,227.4681600525,413.273957223,0,21.7312313143,22,21.8656156572
 01/10  16:00:00,9.8875,0.9375,7.06063104,3050192.60928,30.6847166453,36.4356671674,406017.181909623,8.4595454482,16.7336404111,10.3311242889,21.0882418822,22,21.5441209411
 01/10  17:00:00,9.3125,2.5,7.06063104,3050192.60928,0,166.0028865342,25916.2218441953,0,0,56.3503848448,20.8235952327,22,21.4117976164
 01/10  18:00:00,8.525,2.475,5.20257024,2247510.34368,0,188.8436555474,0,0,0,64.3117231884,20.628247436,22,21.314123718
 01/10  19:00:00,7.9875,1.725,2.97289728,1284291.62496,0,197.1429119936,0,0,0,67.1522564159,20.4288734085,22,21.2144367042
 01/10  20:00:00,7.425,1.875,2.97289728,1284291.62496,0,172.0442324356,0,0,0,58.42650014,18.8077073495,15.0343271965,16.921017273
 01/10  21:00:00,6.8875,3.0375,0.74322432,321072.90624,0,158.5435362969,0,0,0,53.8272596223,17.6483194261,15.0000000439,16.324159735
 01/10  22:00:00,6.7,4.225,0.74322432,321072.90624,0,154.6263168479,0,0,0,52.4729237584,17.2126011044,15,16.1063005522
 01/10  23:00:00,6.7,3.975,0.37161216,160536.45312,0,151.931766708,0,0,0,51.5738900758,16.9096785638,15,15.9548392819
 01/10  24:00:00,6.7,2.2875,0.37161216,160536.45312,0,148.7054866748,0,0,0,50.5028344771,16.6947438742,15,15.8473719371
 01/11  01:00:00,6.0125,2.8125,0,0,0,159.2670873182,0,0,0,54.1013498985,16.6576280253,15.6526422952,16.1551351602
 01/11  02:00:00,5.9125,3.9125,0,0,0,159.2107066312,0,0,0,54.0265279862,16.6170005696,15.6653708222,16.1411856959
 01/11  03:00:00,5.7875,3.475,0,0,0,158.8608562531,0,0,0,53.9025157455,16.5123239514,15.5662598781,16.0392919148
 01/11  04:00:00,4.5375,2.475,0,0,0,173.8141401176,0,0,0,58.964686303,16.3577948479,15.3225520277,15.8401734378
 01/11  05:00:00,4.5875,0.7875,0,0,0,170.2590928444,0,0,0,57.8473156694,16.2069120677,15.1820884407,15.6945002542
 01/11  06:00:00,4.3125,0.9375,0,0,0,207.5565447018,0,0,0,70.6936388998,17.6819108608,21.9131037247,19.7975072928
 01/11  07:00:00,4.5875,2.1875,0.74322432,321072.90624,0,224.2239155712,0,0,0,76.2370748148,18.6541884953,21.9999979369,20.3270932161
 01/11  08:00:00,4.625,1.9125,1.48644864,642145.812480001,98.9814324878,111.5964773414,510604.111266402,24.8780748633,25.834682771,37.999073935,19.0450253086,21.9999999831,20.5225126458
 01/11  09:00:00,5.4,2.8125,7.06063104,3050192.60928,691.6649418196,0,2221929.86073141,145.987469083,254.6474157593,0,19.8633535781,21.9999999996,20.9316767889
 01/11  10:00:00,6.0625,3.9125,7.06063104,3050192.60928,865.7340271702,0,2665741.25132041,189.5896169802,374.7900910914,0,20.2310153921,22,21.115507696
 01/11  11:00:00,6.0375,1.5375,7.06063104,3050192.60928,1738.4264089,0,4814225.14634321,483.9716220651,873.3817483554,0,21.1464025065,22,21.5732012532
 01/11  12:00:00,6.625,1.3125,7.06063104,3050192.60928,1773.6960454364,0,4978880.42332622,556.45771893,1005.795914408,0,21.5493517601,22,21.7746758801
 01/11  13:00:00,7.625,2.4125,3.7161216,1605364.5312,1312.0747941786,0,3800810.82394416,377.7540064755,763.0299111623,0,21.4514604282,22,21.7257302141
 01/11  14:00:00,8,1.9125,7.06063104,3050192.60928,1713.6077811921,0,4781730.68719703,554.8620167606,982.018973747,0,22.0882762053,22,22.0441381026
 01/11  15:00:00,8.625,0.5625,7.06063104,3050192.60928,823.1729852678,0,2515978.7831705,254.0748148252,448.1913557913,0,21.7361268623,22,21.8680634311
 01/11  16:00:00,9.625,4.1875,7.06063104,3050192.60928,34.6249517988,32.8730081216,427138.279627975,9.8946469082,19.4955133266,9.3794853468,21.0532057167,22,21.5266028583
 01/11  17:00:00,9.625,6.075,7.06063104,3050192.60928,0,160.0814753984,26810.6827315862,0,0,54.1758689386,20.7985867946,22,21.3992933973
 01/11  18:00:00,9.4,6.0125,5.20257024,2247510.34368,0,174.7345008859,0,0,0,59.3705610157,20.6215191844,22,21.3107595922
 01/11  19:00:00,9.775,5.2,2.97289728,1284291.62496,0,169.8795798292,0,0,0,57.7589293801,20.4480702729,22,21.2240351364
 01/11  20:00:00,10,4.6,2.97289728,1284291.62496,0,134.2528399673,0,0,0,45.573581091,18.8595938609,15.0003594763,16.9299766686
 01/11  21:00:00,10,7.225,0.74322432,321072.90624,0,114.5211875618,0,0,0,38.8669000833,17.7487989361,15.0189787113,16.3838888237
 01/11  22:00:00,10,6.175,0.74322432,321072.90624,0,108.7388713547,0,0,0,36.9368259275,17.3468709216,15,16.1734354608
 01/11  23:00:00,10,3.975,0.37161216,160536.45312,0,105.3425388767,0,0,0,35.7820613283,17.1451049056,15.2634942507,16.2042995781
 01/11  24:00:00,10,6.475,0.37161216,160536.45312,0,99.6745199467,0,0,0,33.7239433891,16.9670944593,15.129543495,16.0483189772
 01/12  01:00:00,10,5.6375,0,0,0,103.3728306413,0,0,0,35.0553444771,17.0337050024,16.2506762109,16.6421906067
 01/12  02:00:00,10,4.4125,0,0,0,108.4497475032,0,0,0,36.8346873792,17.1508326263,16.4817377728,16.8162851995
 01/12  03:00:00,8.9375,3.0375,0,0,0,124.9186360828,0,0,0,42.4618708161,17.098369177,16.3427175403,16.7205433587
 01/12  04:00:00,7.9875,2.4125,0,0,0,137.6489602368,0,0,0,46.8117682843,16.9737076569,16.1378103547,16.5557590058
 01/12  05:00:00,7.425,1.9125,0,0,0,144.1460149594,0,0,0,49.024999098,16.8453067253,15.975078832,16.4101927786
 01/12  06:00:00,6.8875,0.5625,0,0,0,178.0894016201,0,0,0,60.7212170869,18.0803982742,21.9288935508,20.0046459125
 01/12  07:00:00,7.0125,0,0.74322432,321072.90624,0,192.3318022329,0,0,0,65.5484916606,18.9154519974,21.9999991952,20.4577255963
 01/12  08:00:00,7.2,1.625,1.48644864,642145.812480001,169.9205604349,64.8807173022,713065.83748984,38.9084432558,47.4245866823,24.3210024643,19.3284541862,21.9999999956,20.6642270909
 01/12  09:00:00,6.8875,3.225,7.06063104,3050192.60928,1097.9303283896,0,3170963.14405794,238.1223858893,403.272567924,0,20.3568822962,21.9999999999,21.1784411481
 01/12  10:00:00,7.0125,2.6625,7.06063104,3050192.60928,1793.336015296,0,4919733.40916794,454.7730811903,767.2535857835,0,21.1862269964,22,21.5931134982
 01/12  11:00:00,7.575,0.7875,7.06063104,3050192.60928,2138.0332001531,0,5736663.18624031,643.8328118355,1077.6049902389,0,21.7828789746,22,21.8914394873
 01/12  12:00:00,8.8,0,7.06063104,3050192.60928,2160.0410248512,0,5869063.86352538,741.0168523097,1238.7451487691,0,22.1515637027,22,22.0757818513
 01/12  13:00:00,10.15,1.625,3.7161216,1605364.5312,2101.0925575239,0,5713434.73164505,737.7233105009,1242.2529257285,0,22.4497645322,22,22.2248822661
 01/12  14:00:00,9.85,3.225,7.06063104,3050192.60928,1608.3921195014,0,4487920.99540909,508.9718775358,919.1287808008,0,22.4994564449,22,22.2497282224
 01/12  15:00:00,11.8375,4.6,7.06063104,3050192.60928,663.0372949362,0,2039903.30061166,172.7744057485,351.9105755629,0,22.0075211463,22,22.0037605731
 01/12  16:00:00,11.925,7.7625,7.06063104,3050192.60928,12.8675266025,46.3879928247,277423.867002559,2.0660129377,6.6611334911,14.7631189611,21.343358715,22,21.6716793575
 01/12  17:00:00,10.4125,9.6125,7.06063104,3050192.60928,0,155.6475883091,18312.3326234214,0,0,52.7463227081,21.0469356471,22,21.5234678236
 01/12  18:00:00,9.625,8.4875,5.20257024,2247510.34368,0,171.4486702211,0,0,0,58.1582023279,20.8214632131,22,21.4107316066
 01/12  19:00:00,9.4,6.45,2.97289728,1284291.62496,0,169.2864915869,0,0,0,57.308088926,20.6122599706,22,21.3061299853
 01/12  20:00:00,9.4,5.7,2.97289728,1284291.62496,0,134.5440430629,0,0,0,45.355975014,18.9952724469,15.0089145436,17.0020934953
 01/12  21:00:00,9.4,6.0125,0.74322432,321072.90624,0,114.9972277037,0,0,0,38.7787681936,17.8681628069,15.0000000001,16.4340814035
 01/12  22:00:00,9.775,5.575,0.74322432,321072.90624,0,104.4110720099,0,0,0,35.2292686071,17.4733619612,15,16.2366809806
 01/12  23:00:00,10,4.2,0.37161216,160536.45312,0,104.0381501503,0,0,0,35.2347627025,17.2893093592,15.350265465,16.3197874121
 01/12  24:00:00,10,3.2875,0.37161216,160536.45312,0,104.3330353411,0,0,0,35.4115906554,17.1186982869,15.2363731253,16.1775357061
 01/13  01:00:00,9.625,4.725,0,0,0,109.0783247284,0,0,0,36.9292011393,17.1758158968,16.3281617764,16.7519888366
 01/13  02:00:00,9.4,6.0125,0,0,0,113.6595194364,0,0,0,38.4282652099,17.2623481293,16.5084404199,16.8853942746
 01/13  03:00:00,9.4,5.2,0,0,0,112.4243114213,0,0,0,37.9991432233,17.2197421106,16.4722291727,16.8459856417
 01/13  04:00:00,9.4,3.6625,0,0,0,111.1229093242,0,0,0,37.57218759,17.1643700132,16.4233219723,16.7938459928
 01/13  05:00:00,9.775,2.475,0,0,0,104.8910343833,0,0,0,35.498533205,17.1192115035,16.4153366481,16.7672740758
 01/13  06:00:00,9.625,3.0375,0,0,0,107.3571653146,0,0,0,36.373313275,17.0743933519,16.3672613889,16.7208273704
 01/13  07:00:00,9.4,3.6,0.74322432,321072.90624,0,135.5618285041,0,0,0,46.1249452874,18.2810668933,21.914143823,20.0976053581
 01/13  08:00:00,9.4,3.9125,0.74322432,321072.90624,0,140.4718560612,32090.8786835516,0,0,47.5172896262,19.0931872304,21.9999874581,20.5465873443
 01/13  09:00:00,9.4,3.1625,3.7161216,1605364.5312,0,77.0794479684,186412.14658025,0,0,24.8570345982,19.4157011751,21.9999999418,20.7078505584
 01/13  10:00:00,9.0875,2.2875,3.7161216,1605364.5312,0,42.6567870897,282152.775532245,0,0,11.8317148909,19.6024239613,21.9999999991,20.8012119802
 01/13  11:00:00,10.275,2.4125,3.7161216,1605364.5312,118.87325292,7.1374206474,623254.156402955,15.5670985609,57.7329783115,0.9943068936,19.8377690723,22,20.9188845361
 01/13  12:00:00,11.475,2.9125,3.7161216,1605364.5312,753.0360611665,0,2202331.65585238,155.4478730199,402.5295211747,0,20.4636957662,22,21.2318478831
 01/13  13:00:00,11.8875,2.1,3.7161216,1605364.5312,1537.0563160953,0,4192425.03109083,452.3492753825,883.3909693184,0,21.3289916779,22,21.6644958389
 01/13  14:00:00,11.4375,0.5625,3.7161216,1605364.5312,1390.7364385223,0,3850168.88120888,399.4618936269,783.3605936751,0,21.5903073652,22,21.7951536826
 01/13  15:00:00,11.1,1.9375,0.74322432,321072.90624,597.9597856564,0,1895507.28299011,154.3932638775,316.8443950058,0,21.1701230039,22,21.585061502
 01/13  16:00:00,10.4125,2.475,0.74322432,321072.90624,43.260586425,23.2439463214,462616.20321089,7.0644313354,21.5941338554,6.6261552639,20.7345366773,22,21.3672683387
 01/13  17:00:00,10,4.975,0.74322432,321072.90624,0,158.2295801249,32001.4910167834,0,0,53.5895650071,20.5280114618,22,21.2640057309
 01/13  18:00:00,10,6.3875,0,0,0,159.6955403368,0,0,0,54.2440914,19.9546426032,19.3697531702,19.6621978867
 01/13  19:00:00,10,6.2,0,0,0,144.0811613331,0,0,0,48.9414519558,19.2266838936,18.2795639595,18.7531239266
 01/13  20:00:00,9.625,5.8875,0,0,0,141.8716893916,0,0,0,48.1682828222,18.7931763233,17.869472538,18.3313244307
 01/13  21:00:00,9.0875,3.075,0,0,0,143.8738305999,0,0,0,48.885674512,18.4335992427,17.5093163763,17.9714578095
 01/13  22:00:00,8.525,0.5625,0,0,0,147.4327746543,0,0,0,50.1474607729,18.1232019179,17.1904629497,17.6568324338
 01/13  23:00:00,7.9875,0,0,0,0,151.5604616255,0,0,0,51.5920762932,17.8400219149,16.8979116786,17.3689667967
 01/13  24:00:00,8.1125,2.5625,0,0,0,145.5850436347,0,0,0,49.5079023946,17.593058927,16.6942595322,17.1436592296
 01/14  01:00:00,7.9875,3.7875,0,0,0,142.9661908505,0,0,0,48.5444724584,17.381804407,16.5077554546,16.9447799308
 01/14  02:00:00,8.4875,2.2875,0,0,0,130.3181014662,0,0,0,44.2470936479,17.2082991445,16.3984444442,16.8033717943
 01/14  03:00:00,8.2125,1.875,0,0,0,131.2657223911,0,0,0,44.540164299,17.0797545775,16.2708477025,16.67530114
 01/14  04:00:00,8.1125,0.7875,0,0,0,125.9274217734,0,0,0,42.7404292753,16.9490914865,16.1378821788,16.5434868326
 01/14  05:00:00,8.675,0.9375,0,0,0,115.4305940379,0,0,0,39.1526797676,16.8763978575,16.1241681607,16.5002830091
 01/14  06:00:00,8.2125,2.1875,0,0,0,121.472271196,0,0,0,41.1442198202,16.8007003479,16.0200286547,16.4103645013
 01/14  07:00:00,7.425,2.6,0,0,0,131.1974736217,0,0,0,44.5040193698,16.6936727443,15.8445537498,16.2691132471
 01/14  08:00:00,7.2,2.2875,0,0,0,55.3373955126,187130.317585402,6.9080157502,0,21.2541985595,16.6711939351,15.7927967263,16.2319953307
 01/14  09:00:00,6.8875,1.725,0,0,70.429581206,0,512217.704574337,12.4162214461,28.3624608459,0,16.7603874924,15.8380813681,16.2992344303
 01/14  10:00:00,7.0125,0.5625,0,0,281.9311280929,0,1030002.64943822,29.7770122789,119.8076054871,0,16.9646944289,16.0074820252,16.486088227
 01/14  11:00:00,7.575,0.9375,0,0,712.956227569,0,2089114.32428419,122.1311701652,341.1752734724,0,17.5072562725,16.547196376,17.0272263243
 01/14  12:00:00,8.8,2.5,0,0,1117.0189216651,0,3122162.68990638,254.1713784009,600.5109435295,0,18.2659948601,17.3811093556,17.8235521078
 01/14  13:00:00,10.4625,1.1625,0,0,1110.9634075603,0,3066263.47726888,254.0953043508,617.6279578588,0,18.7592010939,17.969489038,18.364345066
 01/14  14:00:00,10.7875,2.25,0,0,1201.5377436517,0,3320755.47361857,318.2631705251,666.6741657639,0,19.3777490626,18.612240664,18.9949948633
 01/14  15:00:00,10.6,2.6625,0,0,285.43620739,0,1036238.87629181,49.6605022643,144.2684321507,0,18.8920750419,18.046757507,18.4694162745
 01/14  16:00:00,10.9125,2.4125,0,0,73.8543268827,1.9419545082,482236.676827828,4.9051145876,31.7387562152,0.160555105,18.6363078863,17.7961643502,18.2162361183
 01/14  17:00:00,11.7875,3.225,0,0,0,93.2873728168,36318.1897047964,0,0,31.5736140117,18.3854348939,17.6552155453,18.0203252196
 01/14  18:00:00,11.8875,1.35,0,0,0,104.0342681142,0,0,0,35.527526187,18.2215917861,17.5322085037,17.8769001449
 01/14  19:00:00,11.325,0.9375,0,0,0,101.4235130518,0,0,0,34.4849238497,18.0303537327,17.3244528932,17.677403313
 01/14  20:00:00,10.7875,2.1875,0,0,0,107.7838984066,0,0,0,36.6374939666,17.813289882,17.0946387854,17.4539643337
 01/14  21:00:00,10.9125,0.975,0,0,0,100.6099488335,0,0,0,34.2195837546,17.6277493557,16.9461494531,17.2869494044
 01/14  22:00:00,11.475,1.625,0,0,0,88.4694068667,0,0,0,30.0245200156,17.5056331371,16.9019227665,17.2037779518
 01/14  23:00:00,11.7,0.975,0,0,0,83.9893754228,0,0,0,28.5112864293,17.4087871158,16.850585013,17.1296860644
 01/14  24:00:00,11.0125,1.3125,0,0,0,91.8480585217,0,0,0,31.1701932455,17.3053799931,16.7013765871,17.0033782901
 01/15  01:00:00,10.225,1.725,0,0,0,126.1173742785,0,0,0,42.6453624744,17.1544437215,16.4867586151,16.8206011683
 01/15  02:00:00,10,1.875,0,0,0,119.4733883862,0,0,0,40.4341784228,17.0584431994,16.3743768395,16.7164100195
