Date/Time,Environment:Outdoor Dry Bulb [C](Hourly),ZONE1:Zone People Number Of Occupants [](Hourly),ZONE1:Zone People Total Heat Gain [J](Hourly),ZONE1:Zone Operative Temperature [C](Hourly)
 07/05  04:00:00,11.85,0,0,19.0593530195
 07/05  05:00:00,12.0125,0,0,18.913284542
 07/05  06:00:00,12.575,0,0,21.0231574538
 07/05  07:00:00,13.1125,0.74322432,321072.90624,21.4036758501
 07/05  08:00:00,13.9875,1.48644864,642145.812480001,21.5577088494
 07/05  09:00:00,15.15,7.06063104,3050192.60928,21.7598339756
 07/05  10:00:00,16.2875,7.06063104,3050192.60928,21.8960866849
 07/05  11:00:00,16.825,7.06063104,3050192.60928,21.9959580228
 07/05  12:00:00,16.9625,7.06063104,3050192.60928,22.036500732
 07/05  13:00:00,17.125,3.7161216,1605364.5312,22.1224538024
 07/05  14:00:00,17.075,7.06063104,3050192.60928,22.2659677233
 07/05  15:00:00,16.9375,7.06063104,3050192.60928,22.3565503133
 07/05  16:00:00,16.775,7.06063104,3050192.60928,22.4038846321
 07/05  17:00:00,16.45,7.06063104,3050192.60928,22.4145226081
 07/05  18:00:00,16.1125,5.20257024,2247510.34368,22.3544844684
 07/05  19:00:00,15.75,2.97289728,1284291.62496,22.2433409692
 07/05  20:00:00,15.475,2.97289728,1284291.62496,19.2824796638
 07/05  21:00:00,15.275,0.74322432,321072.90624,19.49008315
 07/05  22:00:00,15.075,0.74322432,321072.90624,19.2503811381
 07/05  23:00:00,14.625,0.37161216,160536.45312,19.2025358541
 07/05  24:00:00,14.0875,0.37161216,160536.45312,18.9040267935
 07/06  01:00:00,13.525,0,0,19.206274477
 07/06  02:00:00,13.175,0,0,19.1973115295
 07/06  03:00:00,13.0375,0,0,19.0668338336
 07/06  04:00:00,12.875,0,0,18.9332691243
 07/06  05:00:00,13.1125,0,0,18.8376281783
 07/06  06:00:00,13.675,0,0,20.9475912371
 07/06  07:00:00,14.2125,0.74322432,321072.90624,21.3366029259
 07/06  08:00:00,14.9625,1.48644864,642145.812480001,21.5448974256
 07/06  09:00:00,15.925,7.06063104,3050192.60928,21.7555984662
 07/06  10:00:00,16.8625,7.06063104,3050192.60928,21.9164376808
 07/06  11:00:00,17.8875,7.06063104,3050192.60928,22.0452803379
 07/06  12:00:00,19.05,7.06063104,3050192.60928,22.0993491073
 07/06  13:00:00,20.1875,3.7161216,1605364.5312,22.195707927
 07/06  14:00:00,20.35,7.06063104,3050192.60928,22.3455398188
 07/06  15:00:00,19.95,7.06063104,3050192.60928,22.4399799984
 07/06  16:00:00,19.55,7.06063104,3050192.60928,22.4959178832
 07/06  17:00:00,18.5875,7.06063104,3050192.60928,22.5167433377
 07/06  18:00:00,17.35,5.20257024,2247510.34368,22.4537748052
 07/06  19:00:00,16.0875,2.97289728,1284291.62496,22.3255861817
 07/06  20:00:00,15.475,2.97289728,1284291.62496,19.3636152605
 07/06  21:00:00,15.275,0.74322432,321072.90624,19.5871831955
 07/06  22:00:00,15.075,0.74322432,321072.90624,19.3505783426
 07/06  23:00:00,14.625,0.37161216,160536.45312,19.317779754
 07/06  24:00:00,14.0875,0.37161216,160536.45312,19.0355574333
 07/07  01:00:00,13.525,0,0,19.3654552272
 07/07  02:00:00,13.05,0,0,19.3761921232
 07/07  03:00:00,12.7125,0,0,19.2508538878
 07/07  04:00:00,12.35,0,0,19.114438987
 07/07  05:00:00,12.575,0,0,19.0201556093
 07/07  06:00:00,13.1125,0,0,19.007399247
 07/07  07:00:00,13.675,0.74322432,321072.90624,20.9887696708
 07/07  08:00:00,14.15,0.74322432,321072.90624,21.2804392186
 07/07  09:00:00,14.4875,3.7161216,1605364.5312,21.463279686
 07/07  10:00:00,14.85,3.7161216,1605364.5312,21.5668117464
 07/07  11:00:00,15.6875,3.7161216,1605364.5312,21.7452735224
 07/07  12:00:00,16.7875,3.7161216,1605364.5312,21.8540254598
 07/07  13:00:00,17.8875,3.7161216,1605364.5312,21.9622334624
 07/07  14:00:00,18.425,3.7161216,1605364.5312,22.1007763916
 07/07  15:00:00,18.625,0.74322432,321072.90624,22.1856027895
 07/07  16:00:00,18.825,0.74322432,321072.90624,22.2516007693
 07/07  17:00:00,18.2125,0.74322432,321072.90624,22.2628460262
 07/07  18:00:00,17.1125,0,0,22.0477232385
 07/07  19:00:00,16.0125,0,0,21.646927156
 07/07  20:00:00,15.6,0,0,21.2825470337
 07/07  21:00:00,15.6,0,0,20.9743155356
 07/07  22:00:00,15.6,0,0,20.692089458
 07/07  23:00:00,15.35,0,0,20.4263380946
 07/07  24:00:00,14.95,0,0,20.1768812789
 07/08  01:00:00,14.55,0,0,19.9562717636
 07/08  02:00:00,14.275,0,0,19.769464185
 07/08  03:00:00,14.1375,0,0,19.6182904819
 07/08  04:00:00,13.975,0,0,19.4872315086
 07/08  05:00:00,14.025,0,0,19.3856590769
 07/08  06:00:00,14.1625,0,0,19.332015656
 07/08  07:00:00,14.325,0,0,19.3507301839
 07/08  08:00:00,14.9,0,0,19.5784762681
 07/08  09:00:00,15.6375,0,0,19.8936470162
 07/08  10:00:00,16.4,0,0,20.3512175447
 07/08  11:00:00,17.5125,0,0,20.7734948755
 07/08  12:00:00,18.8125,0,0,21.0347301273
 07/08  13:00:00,20.1125,0,0,21.3885155654
 07/08  14:00:00,20.6,0,0,21.8023238383
 07/08  15:00:00,20.6,0,0,22.1161027067
 07/08  16:00:00,20.6,0,0,22.366206767
 07/08  17:00:00,20.1,0,0,22.4517493212
 07/08  18:00:00,19.3625,0,0,22.3675040814
 07/08  19:00:00,18.6,0,0,22.1527042946
 07/08  20:00:00,17.7375,0,0,21.8103541113
 07/08  21:00:00,16.8375,0,0,21.4271798105
 07/08  22:00:00,15.9375,0,0,21.028885101
 07/08  23:00:00,15.225,0,0,20.6481471132
 07/08  24:00:00,14.6875,0,0,20.3113551432
 07/09  01:00:00,14.125,0,0,20.0163870776
 07/09  02:00:00,13.775,0,0,19.7619557378
 07/09  03:00:00,13.575,0,0,19.5540218392
 07/09  04:00:00,13.375,0,0,19.3775392179
 07/09  05:00:00,13.425,0,0,19.2474161813
 07/09  06:00:00,13.625,0,0,21.0427623845
 07/09  07:00:00,13.825,0.74322432,321072.90624,21.2802362679
 07/09  08:00:00,14.3375,1.48644864,642145.812480001,21.4303743311
 07/09  09:00:00,15.1,7.06063104,3050192.60928,21.645061798
 07/09  10:00:00,15.8375,7.06063104,3050192.60928,21.7881263892
 07/09  11:00:00,16.6625,7.06063104,3050192.60928,21.9259257444
 07/09  12:00:00,17.625,7.06063104,3050192.60928,21.9890071602
 07/09  13:00:00,18.5625,3.7161216,1605364.5312,22.035203776
 07/09  14:00:00,18.9,7.06063104,3050192.60928,22.1778979427
 07/09  15:00:00,18.9,7.06063104,3050192.60928,22.2885314834
 07/09  16:00:00,18.9,7.06063104,3050192.60928,22.3702505361
 07/09  17:00:00,18.3375,7.06063104,3050192.60928,22.4058289439
 07/09  18:00:00,17.375,5.20257024,2247510.34368,22.3633464277
 07/09  19:00:00,16.4375,2.97289728,1284291.62496,22.255586515
 07/09  20:00:00,15.725,2.97289728,1284291.62496,19.4238220894
 07/09  21:00:00,15.1875,0.74322432,321072.90624,19.5103748084
 07/09  22:00:00,14.625,0.74322432,321072.90624,19.1558258771
 07/09  23:00:00,14.15,0.37161216,160536.45312,19.0959580332
 07/09  24:00:00,13.8125,0.37161216,160536.45312,18.8388054869
 07/10  01:00:00,13.45,0,0,19.1913920463
 07/10  02:00:00,13.05,0,0,19.1966423802
 07/10  03:00:00,12.7125,0,0,19.0540369291
 07/10  04:00:00,12.35,0,0,18.9006439314
 07/10  05:00:00,12.7625,0,0,18.8030691748
 07/10  06:00:00,13.725,0,0,20.9796488492
 07/10  07:00:00,14.6625,0.74322432,321072.90624,21.3826970325
 07/10  08:00:00,16.1875,1.48644864,642145.812480001,21.5806718012
 07/10  09:00:00,18.025,7.06063104,3050192.60928,21.7894283832
 07/10  10:00:00,19.8875,7.06063104,3050192.60928,21.9628640273
 07/10  11:00:00,20.35,7.06063104,3050192.60928,22.1055119544
 07/10  12:00:00,19.95,7.06063104,3050192.60928,22.166490813
 07/10  13:00:00,19.55,3.7161216,1605364.5312,22.2712846833
 07/10  14:00:00,19.275,7.06063104,3050192.60928,22.4179899231
 07/10  15:00:00,19.1375,7.06063104,3050192.60928,22.5029432258
 07/10  16:00:00,18.975,7.06063104,3050192.60928,22.5446685084
 07/10  17:00:00,18.525,7.06063104,3050192.60928,22.5445918007
 07/10  18:00:00,17.9875,5.20257024,2247510.34368,22.4800907293
 07/10  19:00:00,17.425,2.97289728,1284291.62496,22.3621111359
 07/10  20:00:00,16.8875,2.97289728,1284291.62496,20.0935564832
 07/10  21:00:00,16.325,0.74322432,321072.90624,20.100957528
 07/10  22:00:00,15.7875,0.74322432,321072.90624,19.729099057
 07/10  23:00:00,15.35,0.37161216,160536.45312,19.6238984828
 07/10  24:00:00,14.95,0.37161216,160536.45312,19.3340044007
 07/11  01:00:00,14.55,0,0,19.5878173391
 07/11  02:00:00,14.15,0,0,19.5541219683
 07/11  03:00:00,13.8125,0,0,19.4005833864
 07/11  04:00:00,13.45,0,0,19.2475020445
 07/11  05:00:00,13.55,0,0,19.1381899657
 07/11  06:00:00,13.8875,0,0,20.9893327309
 07/11  07:00:00,14.25,0.74322432,321072.90624,21.2469713714
 07/11  08:00:00,15.2125,1.48644864,642145.812480001,21.3849049131
 07/11  09:00:00,16.5125,7.06063104,3050192.60928,21.5578798923
 07/11  10:00:00,17.8125,7.06063104,3050192.60928,21.752692724
 07/11  11:00:00,18.675,7.06063104,3050192.60928,21.9293427225
 07/11  12:00:00,19.2125,7.06063104,3050192.60928,22.0029411772
 07/11  13:00:00,19.775,3.7161216,1605364.5312,22.0852901364
 07/11  14:00:00,20,7.06063104,3050192.60928,22.2390169226
 07/11  15:00:00,20,7.06063104,3050192.60928,22.3340198197
 07/11  16:00:00,20,7.06063104,3050192.60928,22.3927181602
 07/11  17:00:00,19.1875,7.06063104,3050192.60928,22.4081864992
 07/11  18:00:00,17.8875,5.20257024,2247510.34368,22.340243319
 07/11  19:00:00,16.5875,2.97289728,1284291.62496,22.212128005
 07/11  20:00:00,15.6625,2.97289728,1284291.62496,19.3452428406
 07/11  21:00:00,14.9,0.74322432,321072.90624,19.3881572586
 07/11  22:00:00,14.1625,0.74322432,321072.90624,18.9947561295
 07/11  23:00:00,13.9,0.37161216,160536.45312,19.0079261624
 07/11  24:00:00,13.9,0.37161216,160536.45312,18.8612684234
 07/12  01:00:00,13.9,0,0,19.2918626453
 07/12  02:00:00,14.025,0,0,19.3925167404
 07/12  03:00:00,14.1625,0,0,19.3520774231
 07/12  04:00:00,14.325,0,0,19.3038153636
 07/12  05:00:00,14.275,0,0,19.2463166824
 07/12  06:00:00,14.1375,0,0,21.0221872436
 07/12  07:00:00,13.975,0.74322432,321072.90624,21.2892542012
 07/12  08:00:00,14.7125,1.48644864,642145.812480001,21.5214342126
 07/12  09:00:00,16.0125,7.06063104,3050192.60928,21.7599155566
 07/12  10:00:00,17.3125,7.06063104,3050192.60928,21.9410046132
 07/12  11:00:00,19.675,7.06063104,3050192.60928,22.0849472494
 07/12  12:00:00,22.6125,7.06063104,3050192.60928,22.6204943967
 07/12  13:00:00,25.575,3.7161216,1605364.5312,24.192103319
 07/12  14:00:00,25.6375,7.06063104,3050192.60928,24.8400113154
 07/12  15:00:00,24,7.06063104,3050192.60928,24.1726135769
 07/12  16:00:00,22.3375,7.06063104,3050192.60928,23.3410274543
 07/12  17:00:00,20.6375,7.06063104,3050192.60928,22.8125620367
 07/12  18:00:00,19,5.20257024,2247510.34368,22.6827224106
 07/12  19:00:00,17.3375,2.97289728,1284291.62496,22.5226061844
 07/12  20:00:00,16.2,2.97289728,1284291.62496,19.9850220138
 07/12  21:00:00,15.4625,0.74322432,321072.90624,19.9757267498
 07/12  22:00:00,14.7,0.74322432,321072.90624,19.5228531359
 07/12  23:00:00,14.0875,0.37161216,160536.45312,19.4006544357
 07/12  24:00:00,13.525,0.37161216,160536.45312,19.0575748984
 07/13  01:00:00,12.9875,0,0,19.395777579
 07/13  02:00:00,12.675,0,0,19.3844658199
 07/13  03:00:00,12.475,0,0,19.2242466403
 07/13  04:00:00,12.275,0,0,19.0567152307
 07/13  05:00:00,12.8875,0,0,18.9529904182
 07/13  06:00:00,14.05,0,0,21.0062973681
 07/13  07:00:00,15.1875,0.74322432,321072.90624,21.3929474208
 07/13  08:00:00,16.4125,1.48644864,642145.812480001,21.5895560933
 07/13  09:00:00,17.65,7.06063104,3050192.60928,21.8014825797
 07/13  10:00:00,18.9125,7.06063104,3050192.60928,21.9787019415
 07/13  11:00:00,19.775,7.06063104,3050192.60928,22.125022742
 07/13  12:00:00,20.3125,7.06063104,3050192.60928,22.1997975689
 07/13  13:00:00,20.875,3.7161216,1605364.5312,22.3156293277
 07/13  14:00:00,20.6625,7.06063104,3050192.60928,22.4667779406
 07/13  15:00:00,19.9,7.06063104,3050192.60928,22.5517479314
 07/13  16:00:00,19.1625,7.06063104,3050192.60928,22.5888469599
 07/13  17:00:00,18.2125,7.06063104,3050192.60928,22.5810336824
 07/13  18:00:00,17.1125,5.20257024,2247510.34368,22.5021083513
 07/13  19:00:00,16.0125,2.97289728,1284291.62496,22.3713378597
 07/13  20:00:00,15.1,2.97289728,1284291.62496,19.2968366532
 07/13  21:00:00,14.3625,0.74322432,321072.90624,19.3677394025
 07/13  22:00:00,13.6,0.74322432,321072.90624,18.9392420962
 07/13  23:00:00,13.175,0.37161216,160536.45312,18.9035549574
 07/13  24:00:00,13.0375,0.37161216,160536.45312,18.6761208781
 07/14  01:00:00,12.875,0,0,19.1034085054
 07/14  02:00:00,12.55,0,0,19.1326693787
 07/14  03:00:00,12.2125,0,0,18.9855161274
 07/14  04:00:00,11.85,0,0,18.8208063549
 07/14  05:00:00,12.3875,0,0,18.7168882451
 07/14  06:00:00,13.4875,0,0,18.8261634491
 07/14  07:00:00,14.5875,0.74322432,321072.90624,21.0220490575
 07/14  08:00:00,15.9375,0.74322432,321072.90624,21.4102910025
 07/14  09:00:00,17.375,3.7161216,1605364.5312,21.6392165646
 07/14  10:00:00,18.8375,3.7161216,1605364.5312,21.8276275406
 07/14  11:00:00,20.0875,3.7161216,1605364.5312,21.9901597236
 07/14  12:00:00,21.25,3.7161216,1605364.5312,22.0901706825
 07/14  13:00:00,22.3875,3.7161216,1605364.5312,22.5841553939
 07/14  14:00:00,22.675,3.7161216,1605364.5312,22.9808819727
 07/14  15:00:00,22.475,0.74322432,321072.90624,23.1428877101
 07/14  16:00:00,22.275,0.74322432,321072.90624,23.2296466762
 07/14  17:00:00,21.1375,0.74322432,321072.90624,22.9704203551
 07/14  18:00:00,19.5,0,0,23.0678559885
 07/14  19:00:00,17.8375,0,0,22.8734117411
 07/14  20:00:00,16.5125,0,0,22.4148749026
 07/14  21:00:00,15.4125,0,0,21.9215164069
 07/14  22:00:00,14.3125,0,0,21.4097687899
 07/14  23:00:00,13.775,0,0,20.9459086224
 07/14  24:00:00,13.575,0,0,20.5618931873
 07/15  01:00:00,13.375,0,0,20.2279298903
 07/15  02:00:00,13.3,0,0,19.9481885167
 07/15  03:00:00,13.3,0,0,19.7200073095
 07/15  04:00:00,13.3,0,0,19.5295573797
 07/15  05:00:00,13.55,0,0,19.3895784923
 07/15  06:00:00,13.8875,0,0,19.3307231934
 07/15  07:00:00,14.25,0,0,19.3627335126
 07/15  08:00:00,14.9625,0,0,19.6496214622
 07/15  09:00:00,15.925,0,0,20.0764647957
 07/15  10:00:00,16.8625,0,0,20.5519708363
 07/15  11:00:00,18.1375,0,0,21.0430496576
 07/15  12:00:00,19.6375,0,0,21.4051860487
 07/15  13:00:00,21.1375,0,0,21.8515782058
 07/15  14:00:00,21.2,0,0,22.2808853161
 07/15  15:00:00,20.4625,0,0,22.5319326562
 07/15  16:00:00,19.7,0,0,22.6693499158
 07/15  17:00:00,18.7125,0,0,22.6279065238
 07/15  18:00:00,17.6125,0,0,22.3960699964
 07/15  19:00:00,16.5125,0,0,22.0233561976
 07/15  20:00:00,15.725,0,0,21.6210613683
 07/15  21:00:00,15.1875,0,0,21.240325028
 07/15  22:00:00,14.625,0,0,20.8708060402
 07/15  23:00:00,14.15,0,0,20.5277647994
 07/15  24:00:00,13.8125,0,0,20.2268468419
 07/16  01:00:00,13.45,0,0,19.9648217714
 07/16  02:00:00,13.425,0,0,19.7475769541
 07/16  03:00:00,13.625,0,0,19.5833923047
 07/16  04:00:00,13.825,0,0,19.4506687944
 07/16  05:00:00,14.3375,0,0,19.3667805775
 07/16  06:00:00,15.1,0,0,21.0812311363
 07/16  07:00:00,15.8375,0.74322432,321072.90624,21.3635609775
 07/16  08:00:00,16.6625,1.48644864,642145.812480001,21.4985946523
 07/16  09:00:00,17.625,7.06063104,3050192.60928,21.6378693823
 07/16  10:00:00,18.5625,7.06063104,3050192.60928,21.7638334616
 07/16  11:00:00,19.15,7.06063104,3050192.60928,21.9739008748
 07/16  12:00:00,19.4875,7.06063104,3050192.60928,22.035214089
 07/16  13:00:00,19.85,3.7161216,1605364.5312,22.1061261201
 07/16  14:00:00,19.75,7.06063104,3050192.60928,22.2781911154
 07/16  15:00:00,19.4125,7.06063104,3050192.60928,22.4069097361
 07/16  16:00:00,19.05,7.06063104,3050192.60928,22.4862942194
 07/16  17:00:00,18.3375,7.06063104,3050192.60928,22.5181466297
 07/16  18:00:00,17.375,5.20257024,2247510.34368,22.4748035567
 07/16  19:00:00,16.4375,2.97289728,1284291.62496,22.3553009225
 07/16  20:00:00,15.975,2.97289728,1284291.62496,19.6753763837
 07/16  21:00:00,15.8375,0.74322432,321072.90624,19.894279553
 07/16  22:00:00,15.675,0.74322432,321072.90624,19.6834219058
 07/16  23:00:00,15.475,0.37161216,160536.45312,19.6827746909
 07/16  24:00:00,15.275,0.37161216,160536.45312,19.479263512
 07/17  01:00:00,15.075,0,0,19.7774217469
 07/17  02:00:00,15,0,0,19.7978703214
 07/17  03:00:00,15,0,0,19.6958906003
 07/17  04:00:00,15,0,0,19.5880449061
 07/17  05:00:00,15.125,0,0,19.4981271838
 07/17  06:00:00,15.325,0,0,21.1024630737
 07/17  07:00:00,15.525,0.74322432,321072.90624,21.33201964
 07/17  08:00:00,15.85,1.48644864,642145.812480001,21.4181388548
 07/17  09:00:00,16.1875,7.06063104,3050192.60928,21.6020228016
 07/17  10:00:00,16.55,7.06063104,3050192.60928,21.707532738
 07/17  11:00:00,17.1375,7.06063104,3050192.60928,21.8816867075
 07/17  12:00:00,17.9,7.06063104,3050192.60928,21.9941230969
 07/17  13:00:00,18.6375,3.7161216,1605364.5312,22.0486191717
 07/17  14:00:00,19.15,7.06063104,3050192.60928,22.2291396546
 07/17  15:00:00,19.4875,7.06063104,3050192.60928,22.3532376817
 07/17  16:00:00,19.85,7.06063104,3050192.60928,22.4340094612
 07/17  17:00:00,19.0625,7.06063104,3050192.60928,22.4760289058
 07/17  18:00:00,17.625,5.20257024,2247510.34368,22.4317149008
 07/17  19:00:00,16.1625,2.97289728,1284291.62496,22.3157792135
 07/17  20:00:00,15.35,2.97289728,1284291.62496,19.3221222604
 07/17  21:00:00,14.95,0.74322432,321072.90624,19.5028244448
 07/17  22:00:00,14.55,0.74322432,321072.90624,19.2085272076
 07/17  23:00:00,14.15,0.37161216,160536.45312,19.1941613799
 07/17  24:00:00,13.8125,0.37161216,160536.45312,18.95683781
 07/18  01:00:00,13.45,0,0,19.3489363271
 07/18  02:00:00,13.175,0,0,19.4016136907
 07/18  03:00:00,13.0375,0,0,19.310886052
 07/18  04:00:00,12.875,0,0,19.2099708366
 07/18  05:00:00,12.675,0,0,19.1058893936
 07/18  06:00:00,12.475,0,0,20.9892109365
 07/18  07:00:00,12.275,0.74322432,321072.90624,21.2186451675
 07/18  08:00:00,12.45,1.48644864,642145.812480001,21.327300032
 07/18  09:00:00,12.7875,7.06063104,3050192.60928,21.4895110259
 07/18  10:00:00,13.15,7.06063104,3050192.60928,21.5673443351
 07/18  11:00:00,13.9875,7.06063104,3050192.60928,21.6939298139
 07/18  12:00:00,15.15,7.06063104,3050192.60928,21.8257037167
 07/18  13:00:00,16.2875,3.7161216,1605364.5312,21.872580455
 07/18  14:00:00,16.575,7.06063104,3050192.60928,21.9861153881
 07/18  15:00:00,16.375,7.06063104,3050192.60928,22.1047332793
 07/18  16:00:00,16.175,7.06063104,3050192.60928,22.1536433819
 07/18  17:00:00,15.725,7.06063104,3050192.60928,22.1686316662
 07/18  18:00:00,15.1875,5.20257024,2247510.34368,22.1108957281
 07/18  19:00:00,14.625,2.97289728,1284291.62496,22.0034712132
 07/18  20:00:00,14.15,2.97289728,1284291.62496,18.4086616783
 07/18  21:00:00,13.8125,0.74322432,321072.90624,18.669633593
 07/18  22:00:00,13.45,0.74322432,321072.90624,18.4389673094
 07/18  23:00:00,13.175,0.37161216,160536.45312,18.5193604105
 07/18  24:00:00,13.0375,0.37161216,160536.45312,18.3733386218
 07/19  01:00:00,12.875,0,0,18.8547024636
 07/19  02:00:00,12.8,0,0,18.9712346785
 07/19  03:00:00,12.8,0,0,18.9303258968
 07/19  04:00:00,12.8,0,0,18.8749811008
 07/19  05:00:00,12.8,0,0,18.8179011356
 07/19  06:00:00,12.8,0,0,20.8798485169
 07/19  07:00:00,12.8,0.74322432,321072.90624,21.1461391971
 07/19  08:00:00,13.4875,1.48644864,642145.812480001,21.2977141228
 07/19  09:00:00,14.5875,7.06063104,3050192.60928,21.4514357454
 07/19  10:00:00,15.6875,7.06063104,3050192.60928,21.6419146671
 07/19  11:00:00,16.475,7.06063104,3050192.60928,21.8324837183
 07/19  12:00:00,17.0125,7.06063104,3050192.60928,21.8758087823
 07/19  13:00:00,17.575,3.7161216,1605364.5312,21.9668361148
 07/19  14:00:00,17.675,7.06063104,3050192.60928,22.143081955
 07/19  15:00:00,17.475,7.06063104,3050192.60928,22.275548416
 07/19  16:00:00,17.275,7.06063104,3050192.60928,22.3567119994
 07/19  17:00:00,16.8875,7.06063104,3050192.60928,22.3809640912
 07/19  18:00:00,16.325,5.20257024,2247510.34368,22.3191905948
 07/19  19:00:00,15.7875,2.97289728,1284291.62496,22.1962339929
 07/19  20:00:00,15.1,2.97289728,1284291.62496,19.0503561477
 07/19  21:00:00,14.3625,0.74322432,321072.90624,19.1078402926
 07/19  22:00:00,13.6,0.74322432,321072.90624,18.6881200478
 07/19  23:00:00,13.175,0.37161216,160536.45312,18.6555517026
 07/19  24:00:00,13.0375,0.37161216,160536.45312,18.4482725942
 07/20  01:00:00,12.875,0,0,18.8895675552
 07/20  02:00:00,12.675,0,0,18.9638236945
 07/20  03:00:00,12.475,0,0,18.8796402856
 07/20  04:00:00,12.275,0,0,18.789088178
 07/20  05:00:00,12.575,0,0,18.7369259736
 07/20  06:00:00,13.1125,0,0,20.8580188931
 07/20  07:00:00,13.675,0.74322432,321072.90624,21.1440147698
 07/20  08:00:00,14.4625,1.48644864,642145.812480001,21.3675147547
 07/20  09:00:00,15.425,7.06063104,3050192.60928,21.6394522085
 07/20  10:00:00,16.3625,7.06063104,3050192.60928,21.7977963839
 07/20  11:00:00,17.1375,7.06063104,3050192.60928,21.8937541507
 07/20  12:00:00,17.9,7.06063104,3050192.60928,21.9464936608
 07/20  13:00:00,18.6375,3.7161216,1605364.5312,22.0492220565
 07/20  14:00:00,18.775,7.06063104,3050192.60928,22.2027125837
 07/20  15:00:00,18.575,7.06063104,3050192.60928,22.3064620396
 07/20  16:00:00,18.375,7.06063104,3050192.60928,22.3658514521
 07/20  17:00:00,17.7375,7.06063104,3050192.60928,22.3733108018
 07/20  18:00:00,16.8375,5.20257024,2247510.34368,22.305541869
 07/20  19:00:00,15.9375,2.97289728,1284291.62496,22.1828230078
 07/20  20:00:00,15.225,2.97289728,1284291.62496,19.0793304575
 07/20  21:00:00,14.6875,0.74322432,321072.90624,19.1991865391
 07/20  22:00:00,14.125,0.74322432,321072.90624,18.8475066309
 07/20  23:00:00,13.525,0.37161216,160536.45312,18.7806740119
 07/20  24:00:00,12.9875,0.37161216,160536.45312,18.4819859536
 07/21  01:00:00,12.425,0,0,18.855756223
 07/21  02:00:00,12.45,0,0,18.9014842678
 07/21  03:00:00,12.7875,0,0,18.8264187795
 07/21  04:00:00,13.15,0,0,18.7492225017
 07/21  05:00:00,13.55,0,0,18.687554951
 07/21  06:00:00,13.8875,0,0,18.8648228801
 07/21  07:00:00,14.25,0.74322432,321072.90624,21.064167918
 07/21  08:00:00,14.65,0.74322432,321072.90624,21.4255330048
 07/21  09:00:00,15.05,3.7161216,1605364.5312,21.6085792115
 07/21  10:00:00,15.45,3.7161216,1605364.5312,21.744743912
