"Date/Time","Glazing","Walls","Ceilings (int)","Floors (int)","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Outside Dry-Bulb Temperature",
,"kW","kW","kW","kW","kW","ac/h","kW","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","°C",
"10/25/2002 9:00:00 PM","-0.792284","-0.291062","0.404421","0.826877","0","0.72014","-0.376977","0","0","0","4.373011E-02","0","0","0","0","23.32187","24.16851","23.74519","15.25",
"10/25/2002 10:00:00 PM","-0.743573","-0.321637","0.481497","0.801377","0","0.721437","-0.401051","0","0","0","4.373011E-02","0","0","0","0","22.80779","23.72868","23.26823","14.25",
"10/25/2002 11:00:00 PM","-0.747736","-0.338131","0.546291","0.749882","0","0.720941","-0.393496","0","0","0","4.373011E-02","0","0","0","0","22.39508","23.3005","22.84779","14",
"10/26/2002","-0.686988","-0.350945","0.584009","0.680363","0","0.719774","-0.376174","0","0","0","4.373011E-02","0","0","0","0","22.02762","22.92502","22.47632","14",
"10/26/2002 1:00:00 AM","-0.61422","-0.359296","0.596018","0.585082","0","0.718849","-0.361678","0","0","0","4.373011E-02","0","0","0","0","21.72368","22.60455","22.16411","14",
"10/26/2002 2:00:00 AM","-0.635631","-0.342216","0.625187","0.534463","0","0.718083","-0.346538","0","0","0","4.373011E-02","0","0","0","0","21.40144","22.26776","21.8346","14",
"10/26/2002 3:00:00 AM","-0.610465","-0.325201","0.638613","0.489387","0","0.717448","-0.33285","0","0","0","4.373011E-02","0","0","0","0","21.11295","21.96592","21.53943","14",
"10/26/2002 4:00:00 AM","-0.584479","-0.313314","0.641444","0.439596","0","0.716819","-0.320966","0","0","0","4.373011E-02","0","0","0","0","20.8598","21.68957","21.27469","14",
"10/26/2002 5:00:00 AM","-0.604632","-0.2995","0.656517","0.418219","0","0.717915","-0.341294","0","0","0","4.373011E-02","0","0","0","0","20.52547","21.40017","20.96282","13.25",
"10/26/2002 6:00:00 AM","-0.56743","-0.298208","0.668603","0.409176","0","0.717775","-0.340167","0","0","0","4.373011E-02","0","0","0","0","20.24569","21.12738","20.68653","13",
"10/26/2002 7:00:00 AM","-0.47555","-0.458468","0.397169","-0.263854","0","0.717917","-0.337868","0","0","0","4.373011E-02","0","1.159882","0","0","20.19132","21.12223","20.65677","13",
"10/26/2002 8:00:00 AM","-0.213526","-0.593755","-0.27493","-1.772481","0","0.718118","-0.336329","0","0","0","4.373011E-02","0","3.491589","0","0","20.92075","21.99646","21.4586","13.75",
"10/26/2002 9:00:00 AM","-0.173654","-0.371624","-0.550449","-1.884359","0","0.717682","-0.327402","0","0","0","4.373011E-02","0","3.644306","0","0","21.75816","22.76424","22.2612","14.75",
"10/26/2002 10:00:00 AM","-0.111849","-0.208618","-0.867771","-2.355132","0","0.717621","-0.327757","0","0","0","4.373011E-02","0","4.20557","0","0","22.79323","23.80196","23.2976","15.75",
"10/26/2002 11:00:00 AM","-0.391923","0.245185","-0.25844","-0.620471","0","0.715096","-0.287627","0","0","0","4.373011E-02","0","1.322329","0","0","22.9508","23.69591","23.32335","16.75",
"10/26/2002 12:00:00 PM","-0.348423","0.006611","-0.403108","-0.667045","0","0.714651","-0.279973","0","0","0","4.373011E-02","0","1.783079","0","0","23.04553","23.79306","23.41929","17",
"10/26/2002 1:00:00 PM","-0.244866","-0.197467","-0.716454","-1.113687","0","0.714078","-0.264779","0","0","0","4.373011E-02","0","2.777363","0","0","23.48723","24.27856","23.88289","17.75",
"10/26/2002 2:00:00 PM","-0.385514","-0.086806","-0.547458","-0.806007","0","0.715578","-0.296866","0","0","0","4.373011E-02","0","2.191952","0","0","23.67553","24.44953","24.06253","17.25",
"10/26/2002 3:00:00 PM","-0.497242","-0.079634","-0.380631","-0.517959","0","0.718192","-0.339674","0","0","0","4.373011E-02","0","1.815325","0","0","23.5784","24.42049","23.99945","16.25",
"10/26/2002 4:00:00 PM","-0.567609","-0.044472","-0.092602","-0.02476","0","0.718364","-0.340747","0","0","0","4.373011E-02","0","0.9821188","0","0","23.34428","24.16239","23.75334","16",
"10/26/2002 5:00:00 PM","-0.617231","-0.032963","0.24522","0.534404","0","0.717315","-0.319582","0","0","0","4.373011E-02","0","0","0","0","22.88666","23.62579","23.25623","16",
"10/26/2002 6:00:00 PM","-0.690654","-0.15462","0.323833","0.657163","0","0.719748","-0.364367","0","0","0","4.373011E-02","0","0","0","0","22.31137","23.13672","22.72404","14.5",
"10/26/2002 7:00:00 PM","-0.676794","-0.227783","0.402367","0.712519","0","0.719827","-0.367238","0","0","0","4.373011E-02","0","0","0","0","21.85357","22.70149","22.27753","14",
"10/26/2002 8:00:00 PM","-0.720238","-0.269087","0.471789","0.705321","0","0.72057","-0.381287","0","0","0","4.373011E-02","0","0","0","0","21.38658","22.28447","21.83553","13.25",
"10/26/2002 9:00:00 PM","-0.713434","-0.294814","0.53448","0.689723","0","0.719945","-0.375396","0","0","0","4.373011E-02","0","0","0","0","21.00788","21.89024","21.44906","13",
"10/26/2002 10:00:00 PM","-0.682391","-0.312789","0.571159","0.634606","0","0.719138","-0.359243","0","0","0","4.373011E-02","0","0","0","0","20.66249","21.54123","21.10186","13",
"10/26/2002 11:00:00 PM","-0.662102","-0.316046","0.598162","0.574576","0","0.718102","-0.344802","0","0","0","4.373011E-02","0","0","0","0","20.35266","21.21722","20.78494","13",
"10/27/2002","-0.684436","-0.308672","0.631851","0.538518","0","0.718991","-0.363191","0","0","0","4.373011E-02","0","0","0","0","19.97588","20.88799","20.43193","12.25",
"10/27/2002 1:00:00 AM","-0.614693","-0.315057","0.652272","0.507157","0","0.718884","-0.36101","0","0","0","4.373011E-02","0","0","0","0","19.67887","20.59493","20.1369","12",
"10/27/2002 2:00:00 AM","-0.635152","-0.318286","0.671262","0.471573","0","0.718217","-0.347952","0","0","0","4.373011E-02","0","0","0","0","19.40231","20.28757","19.84494","12",
"10/27/2002 3:00:00 AM","-0.574602","-0.319297","0.674232","0.43484","0","0.717614","-0.336334","0","0","0","4.373011E-02","0","0","0","0","19.1545","20.02689","19.5907","12",
"10/27/2002 4:00:00 AM","-0.581763","-0.31489","0.679196","0.400811","0","0.717032","-0.324925","0","0","0","4.373011E-02","0","0","0","0","18.91643","19.76122","19.33883","12",
"10/27/2002 5:00:00 AM","-0.584519","-0.305092","0.686359","0.385658","0","0.716414","-0.313284","0","0","0","4.373011E-02","0","0","0","0","18.66456","19.50008","19.08232","12",
"10/27/2002 6:00:00 AM","-0.545281","-0.300637","0.677607","0.355577","0","0.715915","-0.303823","0","0","0","4.373011E-02","0","0","0","0","18.46103","19.27398","18.86751","12",
"10/27/2002 7:00:00 AM","-0.339963","-0.523842","0.218423","-0.911444","0","0.716934","-0.31319","0","0","0","4.373011E-02","0","1.995784","0","0","18.66085","19.59022","19.12554","12",
"10/27/2002 8:00:00 AM","-0.125025","-0.555462","-0.409911","-2.212434","0","0.717252","-0.317971","0","0","0","4.373011E-02","0","3.967183","0","0","19.52546","20.57867","20.05207","12.75",
"10/27/2002 9:00:00 AM","-0.220953","-0.319878","-0.720132","-2.268167","0","0.717085","-0.314671","0","0","0","4.373011E-02","0","4.172926","0","0","20.47677","21.49815","20.98746","13.75",
"10/27/2002 10:00:00 AM","-0.364281","-0.12257","-0.642159","-1.544837","0","0.717684","-0.328491","0","0","0","4.373011E-02","0","3.192442","0","0","21.02993","21.97001","21.49997","14",
"10/27/2002 11:00:00 AM","-0.363831","-0.026064","-0.392803","-0.816332","0","0.714441","-0.27246","0","0","0","4.373011E-02","0","1.977949","0","0","21.35739","22.09898","21.72818","15.5",
"10/27/2002 12:00:00 PM","-0.346765","0.011154","-0.119104","-0.237736","0","0.711445","-0.213953","0","0","0","4.373011E-02","0","0.8849578","0","0","21.36627","21.93919","21.65273","16.75",
"10/27/2002 1:00:00 PM","-0.338893","-0.088971","-0.12789","-0.133418","0","0.710756","-0.199275","0","0","0","4.373011E-02","0","0.8599082","0","0","21.30525","21.84381","21.57453","17",
"10/27/2002 2:00:00 PM","-0.332431","-0.147146","-0.164597","-0.14059","0","0.710478","-0.197631","0","0","0","4.373011E-02","0","0.9862995","0","0","21.27091","21.81942","21.54517","17",
"10/27/2002 3:00:00 PM","-0.199212","-0.278614","-0.408896","-0.662992","0","0.709384","-0.174416","0","0","0","4.373011E-02","0","1.890045","0","0","21.52356","22.08488","21.80422","17.75",
"10/27/2002 4:00:00 PM","-0.208111","-0.245358","-0.64221","-1.380671","0","0.712005","-0.219586","0","0","0","4.373011E-02","0","2.818698","0","0","21.99986","22.70362","22.35174","17.25",
"10/27/2002 5:00:00 PM","-0.521368","0.172708","0.097758","0.281465","0","0.713669","-0.248324","0","0","0","4.373011E-02","0","0","0","0","21.60163","22.16501","21.88332","16.25",
"10/27/2002 6:00:00 PM","-0.517821","-0.022859","0.164752","0.46785","0","0.713162","-0.239564","0","0","0","4.373011E-02","0","0","0","0","21.15226","21.741","21.44663","16",
"10/27/2002 7:00:00 PM","-0.506564","-0.13214","0.215628","0.530323","0","0.714075","-0.258257","0","0","0","4.373011E-02","0","0","0","0","20.78975","21.39969","21.09472","15.25",
"10/27/2002 8:00:00 PM","-0.467615","-0.186455","0.258365","0.533236","0","0.713878","-0.256756","0","0","0","4.373011E-02","0","0","0","0","20.49863","21.11201","20.80532","15",
"10/27/2002 9:00:00 PM","-0.45497","-0.211757","0.288711","0.494571","0","0.712778","-0.245438","0","0","0","4.373011E-02","0","0","0","0","20.25056","20.85586","20.55321","15",
"10/27/2002 10:00:00 PM","-0.544697","-0.209622","0.346367","0.496378","0","0.713967","-0.264886","0","0","0","4.373011E-02","0","0","0","0","19.90193","20.55649","20.22921","14.25",
"10/27/2002 11:00:00 PM","-0.628687","-0.216","0.424225","0.544878","0","0.71574","-0.292713","0","0","0","4.373011E-02","0","0","0","0","19.47523","20.20881","19.84202","13.25",
"10/28/2002","-0.618007","-0.249347","0.47348","0.553183","0","0.71555","-0.289247","0","0","0","4.373011E-02","0","0","0","0","19.1418","19.88386","19.51283","13",
"10/28/2002 1:00:00 AM","-0.49892","-0.288881","0.475601","0.488568","0","0.714719","-0.280569","0","0","0","4.373011E-02","0","0","0","0","18.95625","19.64571","19.30098","13",
"10/28/2002 2:00:00 AM","-0.455644","-0.294139","0.476294","0.419531","0","0.714075","-0.270089","0","0","0","4.373011E-02","0","0","0","0","18.73265","19.42728","19.07997","13",
"10/28/2002 3:00:00 AM","-0.440084","-0.280092","0.485065","0.382978","0","0.713595","-0.260534","0","0","0","4.373011E-02","0","0","0","0","18.52897","19.21101","18.86999","13",
"10/28/2002 4:00:00 AM","-0.430165","-0.268135","0.487772","0.352197","0","0.713283","-0.255027","0","0","0","4.373011E-02","0","0","0","0","18.33121","19.00523","18.66822","12.925",
"10/28/2002 5:00:00 AM","-0.460176","-0.463089","0.185694","0.033155","0","0.722331","-0.422484","0","1.785009","0","4.373011E-02","0","0","1.710051","0","21.94307","19.02019","20.48163","12.975",
"10/28/2002 6:00:00 AM","-0.46574","-0.486751","-0.071985","-0.341503","0","0.720183","-0.387979","0","1.793954","0","4.373011E-02","0","0","1.793954","0","22","19.41447","20.70723","13.75",
"10/28/2002 7:00:00 AM","-0.146192","-0.609443","-0.455883","-0.887466","0","1.07185","-0.412623","0","0.387988","1.3776","0.8107176","0.1472254","9.554093E-02","0.1876535","0","22","20.11942","21.05971","13.25",
"10/28/2002 8:00:00 AM","0.361374","-0.462201","-0.592418","-1.092242","0","1.419367","-0.401173","0","0","1.3776","0.8107176","0.2929906","0.3444948","0","-0.3897119","22.26283","20.82408","21.54346","13.75",
"10/28/2002 9:00:00 AM","0.501894","-0.315797","-0.741719","-1.168783","0","2.118054","-0.377069","0","0","1.3776","0.8107176","0.5738307","0.409227","0","-0.7355338","22.7763","21.46773","22.12201","14.75",
"10/28/2002 10:00:00 AM","0.900022","-0.259001","-1.059084","-1.367902","-0.034199","2.121698","-0.376894","-0.034199","0","1.3776","0.8107176","0.5400025","0.5855204","0","-0.7717714","23.79432","22.33517","23.06474","15.75",
"10/28/2002 11:00:00 AM","0.819125","-0.076398","-1.119372","-1.298349","-0.321774","2.123447","-0.374303","-0.324039","0","1.3776","0.8107176","0.5234702","0.5606728","0","-1.055859","23.99991","23.05275","23.52633","16",
"10/28/2002 12:00:00 PM","0.738369","0.055075","-1.07895","-1.097294","-0.741515","1.771303","-0.338347","-0.8015","0","1.3776","0.8107176","0.3926026","0.5268983","0","-1.240554","24","23.59799","23.79899","16.75",
"10/28/2002 1:00:00 PM","0.342136","0.078273","-0.961771","-0.783615","-0.752497","1.773253","-0.290587","-0.802843","0","1.3776","0.8107176","0.3926026","0.3410231","0","-1.182735","24","23.83382","23.91691","17.75",
"10/28/2002 2:00:00 PM","0.69786","-0.044998","-1.04226","-0.782285","-1.073297","2.126319","-0.278651","-1.073297","0","1.3776","0.8107176","0.5234702","0.5091893","0","-1.624428","24","24.25452","24.12726","18",
"10/28/2002 3:00:00 PM","0.709213","0.009388","-1.024565","-0.696996","-1.260795","2.125436","-0.278669","-1.319463","0","1.3776","0.8107176","0.5234702","0.5148743","0","-1.811482","24","24.63242","24.31621","18",
"10/28/2002 4:00:00 PM","-0.293824","0.082958","-0.703198","-0.18998","-0.651154","2.122213","-0.314188","-0.651154","0","1.3776","0.8107176","0.5234702","5.207662E-02","0","-1.270747","24","24.40601","24.20301","17.25",
"10/28/2002 5:00:00 PM","-0.464562","-0.121782","-0.57313","0.004421","-0.510487","1.421376","-0.362145","-0.528302","0","1.3776","0.8107176","0.2617351","0","0","-0.8658591","24","24.23048","24.11524","16.25",
"10/28/2002 6:00:00 PM","-0.514918","-0.278028","-0.488974","0.06465","-0.43784","1.072524","-0.403061","-0.476506","0","1.3776","0.8107176","0.1308675","0","0","-0.6349205","24","24.08271","24.04136","15.4",
"10/28/2002 7:00:00 PM","-0.726961","-0.179885","-0.074641","0.518344","0","0.722154","-0.416515","0","0","0","0.8107176","0","0","0","0","23.92719","23.4673","23.69725","15.05",
"10/28/2002 8:00:00 PM","-0.729915","-0.205563","0.109183","0.760512","0","0.720366","-0.382041","0","0","0","4.373011E-02","0","0","0","0","22.36809","22.97994","22.67402","14.25",
"10/28/2002 9:00:00 PM","-0.687441","-0.247484","0.236603","0.870668","0","0.719232","-0.362558","0","0","0","4.373011E-02","0","0","0","0","21.6906","22.45933","22.07496","14",
"10/28/2002 10:00:00 PM","-0.653686","-0.28105","0.29581","0.813767","0","0.717905","-0.34186","0","0","0","4.373011E-02","0","0","0","0","21.24859","22.04085","21.64472","14",
"10/28/2002 11:00:00 PM","-0.62628","-0.289625","0.343533","0.734666","0","0.716878","-0.325611","0","0","0","4.373011E-02","0","0","0","0","20.90314","21.67287","21.28801","14",
"10/29/2002","-0.562602","-0.291813","0.375378","0.647138","0","0.716162","-0.311741","0","0","0","4.373011E-02","0","0","0","0","20.60826","21.3607","20.98448","14",
"10/29/2002 1:00:00 AM","-0.587771","-0.280685","0.41793","0.587486","0","0.715412","-0.297012","0","0","0","4.373011E-02","0","0","0","0","20.29987","21.03709","20.66848","14",
"10/29/2002 2:00:00 AM","-0.584848","-0.27499","0.457213","0.550264","0","0.716402","-0.316006","0","0","0","4.373011E-02","0","0","0","0","19.93797","20.72633","20.33215","13.25",
"10/29/2002 3:00:00 AM","-0.562255","-0.274145","0.490314","0.519393","0","0.716287","-0.313795","0","0","0","4.373011E-02","0","0","0","0","19.63539","20.43041","20.0329","13",
"10/29/2002 4:00:00 AM","-0.49533","-0.279043","0.494086","0.455819","0","0.714029","-0.270295","0","0","0","4.373011E-02","0","0","0","0","19.47764","20.18644","19.83204","13.75",
"10/29/2002 5:00:00 AM","-0.509988","-0.393349","0.318698","0.195018","0","0.719936","-0.377513","0","1.195026","0","4.373011E-02","0","0","1.14522","0","22.01468","20.09694","21.05581","14",
"10/29/2002 6:00:00 AM","-0.541764","-0.402507","0.156391","-0.069666","0","0.719556","-0.376823","0","1.24584","0","4.373011E-02","0","0","1.24584","0","22","20.2451","21.12255","14",
"10/29/2002 7:00:00 AM","-0.226237","-0.563921","-0.258431","-0.642427","0","1.069991","-0.384285","0","0.041661","1.3776","0.8107176","0.1472254","7.919331E-02","0","-0.1449778","22.1526","20.82436","21.48848","14",
"10/29/2002 8:00:00 AM","0.135448","-0.489897","-0.453972","-0.919361","0","1.420089","-0.407791","0","0","1.3776","0.8107176","0.2857465","0.2728837","0","-0.3961782","22.65128","21.43691","22.04409","14",
"10/29/2002 9:00:00 AM","-0.1738","-0.314757","-0.378649","-0.794992","0","2.119603","-0.399647","0","0","1.3776","0.8107176","0.5707405","0.1323928","0","-0.7771091","22.48484","21.70203","22.09343","14",
"10/29/2002 10:00:00 AM","-0.234892","-0.3126","-0.347867","-0.660105","0","2.125312","-0.374562","0","0","1.3776","0.8107176","0.5713543","8.413079E-02","0","-0.7303258","22.7237","21.85035","22.28703","14.75",
"10/29/2002 11:00:00 AM","-0.202127","-0.354138","-0.408692","-0.643935","0","2.126388","-0.373136","0","0","1.3776","0.8107176","0.561166","9.767056E-02","0","-0.7282226","22.95033","22.05068","22.5005","15",
"10/29/2002 12:00:00 PM","-0.248613","-0.345073","-0.413137","-0.589408","0","1.777669","-0.41234","0","0","1.3776","0.8107176","0.4175078","0.1046498","0","-0.6025829","23.02129","22.21141","22.61635","14.25",
"10/29/2002 1:00:00 PM","-0.193845","-0.354681","-0.429066","-0.555876","0","1.776835","-0.398342","0","0","1.3776","0.8107176","0.4161249","0.1185749","0","-0.583631","23.24699","22.36726","22.80713","14.75",
"10/29/2002 2:00:00 PM","-0.205759","-0.365237","-0.484387","-0.571446","0","2.132613","-0.417633","0","0","1.3776","0.8107176","0.5461864","0.1293409","0","-0.8143788","23.14464","22.56123","22.85294","14.25",
"10/29/2002 3:00:00 PM","-0.304452","-0.326215","-0.402481","-0.451171","0","2.134137","-0.451871","0","0","1.3776","0.8107176","0.5572478","0.1030303","0","-0.8791237","22.84124","22.61862","22.72993","13.25",
"10/29/2002 4:00:00 PM","-0.461643","-0.33473","-0.324109","-0.314265","0","2.128583","-0.47847","0","0","1.3776","0.8107176","0.5699607","6.093697E-02","0","-0.9288651","22.37929","22.57275","22.47602","12.25",
"10/29/2002 5:00:00 PM","-0.59419","-0.374258","-0.223797","-0.147559","0","1.42857","-0.497532","0","0","1.3776","0.8107176","0.2887008","0","0","-0.4829438","22.53514","22.4179","22.47652","12",
"10/29/2002 6:00:00 PM","-0.608177","-0.465012","-0.233238","-0.160819","0","1.078638","-0.509885","0","0","1.3776","0.8107176","0.1413819","0","0","-0.2474889","22.79991","22.35724","22.57857","12",
"10/29/2002 7:00:00 PM","-0.744696","-0.277965","0.171193","0.332225","0","0.72338","-0.443762","0","0","0","0.8107176","0","0","0","0","22.17118","21.78423","21.9777","12.75",
"10/29/2002 8:00:00 PM","-0.667615","-0.24788","0.335441","0.615442","0","0.720939","-0.392901","0","0","0","4.373011E-02","0","0","0","0","20.57475","21.32414","20.94945","12.25",
"10/29/2002 9:00:00 PM","-0.64373","-0.287615","0.39354","0.688439","0","0.720008","-0.380905","0","0","0","4.373011E-02","0","0","0","0","20.06305","20.85034","20.45669","12",
"10/29/2002 10:00:00 PM","-0.660732","-0.295409","0.445941","0.694569","0","0.718914","-0.360039","0","0","0","4.373011E-02","0","0","0","0","19.61452","20.4424","20.02846","12",
"10/29/2002 11:00:00 PM","-0.604791","-0.312616","0.473786","0.650073","0","0.718062","-0.343531","0","0","0","4.373011E-02","0","0","0","0","19.26263","20.09833","19.68048","12",
"10/30/2002","-0.622701","-0.312072","0.503076","0.598427","0","0.717112","-0.328811","0","0","0","4.373011E-02","0","0","0","0","18.9506","19.76297","19.35678","12",
"10/30/2002 1:00:00 AM","-0.589983","-0.310273","0.527559","0.558262","0","0.718093","-0.348367","0","0","0","4.373011E-02","0","0","0","0","18.60196","19.4607","19.03133","11.25",
"10/30/2002 2:00:00 AM","-0.650138","-0.30127","0.57539","0.55703","0","0.71957","-0.377318","0","0","0","4.373011E-02","0","0","0","0","18.18953","19.11495","18.65224","10.25",
"10/30/2002 3:00:00 AM","-0.753539","-0.297297","0.645775","0.604772","0","0.721302","-0.404447","0","0","0","4.373011E-02","0","0","0","0","17.73277","18.70911","18.22094","9.25",
"10/30/2002 4:00:00 AM","-0.789904","-0.320206","0.702396","0.638837","0","0.720882","-0.396693","0","0","0","4.373011E-02","0","0","0","0","17.31348","18.29846","17.80597","9",
"10/30/2002 5:00:00 AM","-0.800662","-0.638844","0.307167","0.185853","0","0.734365","-0.652276","0","2.942818","0","4.373011E-02","0","0","2.818622","0","21.8959","18.24039","20.06814","8.25",
"10/30/2002 6:00:00 AM","-0.972564","-0.700685","-0.001382","-0.309086","0","0.737117","-0.707382","0","2.703237","0","4.373011E-02","0","0","2.702018","0","21.99901","18.62818","20.31359","7.25",
"10/30/2002 7:00:00 AM","-0.199259","-0.883881","-0.518434","-1.055637","0","1.085662","-0.682709","0","1.21512","1.3776","0.8107176","0.1472254","0.2441892","0.8912048","0","22","19.64435","20.82218","7.75",
"10/30/2002 8:00:00 AM","0.631909","-0.644114","-0.679543","-1.325377","0","1.427753","-0.559798","0","0.230853","1.3776","0.8107176","0.2944507","0.5788761","0","-0.3063239","22.02793","20.54032","21.28412","10.25",
"10/30/2002 9:00:00 AM","0.932395","-0.368254","-0.848984","-1.414358","0","2.121941","-0.474484","0","0","1.3776","0.8107176","0.5822369","0.6958994","0","-0.9176523","22.55453","21.36754","21.96104","12.5",
"10/30/2002 10:00:00 AM","1.02206","-0.21537","-1.113733","-1.464688","-0.044599","2.122033","-0.395872","-0.044599","0","1.3776","0.8107176","0.5471714","0.6901366","0","-0.816463","23.71547","22.23183","22.97365","15.25",
"10/30/2002 11:00:00 AM","0.844708","-0.067422","-1.191429","-1.347441","-0.38699","2.120657","-0.337059","-0.38699","0","1.3776","0.8107176","0.5234702","0.600922","0","-1.048099","23.99994","22.94234","23.47114","16.75",
"10/30/2002 12:00:00 PM","0.780141","0.013631","-1.144619","-1.121198","-0.753722","1.769547","-0.325086","-0.753722","0","1.3776","0.8107176","0.3926026","0.5963247","0","-1.232229","24","23.45088","23.72544","17",
"10/30/2002 1:00:00 PM","1.014518","-0.003792","-1.172793","-0.993555","-1.190208","1.768495","-0.289418","-1.190208","0","1.3776","0.8107176","0.3926026","0.6339731","0","-1.617212","24","23.95885","23.97943","17.75",
"10/30/2002 2:00:00 PM","1.085381","0.082052","-1.20632","-0.910505","-1.430467","2.119977","-0.277563","-1.430467","0","1.3776","0.8107176","0.5234702","0.6457992","0","-1.977268","24","24.47157","24.23579","18",
"10/30/2002 3:00:00 PM","0.76455","0.169666","-1.151167","-0.720762","-1.294758","2.122478","-0.312981","-1.294758","0","1.3776","0.8107176","0.5234702","0.5864785","0","-1.909817","24","24.80764","24.40382","17.25",
"10/30/2002 4:00:00 PM","0.40893","0.144576","-1.012959","-0.418927","-1.263689","2.120908","-0.289409","-1.263689","0","1.3776","0.8107176","0.5234702","0.4000427","0","-1.833439","24","24.92846","24.46423","17.75",
"10/30/2002 5:00:00 PM","-0.44214","0.085434","-0.675088","0.067203","-0.807433","1.419231","-0.312999","-0.807433","0","1.3776","0.8107176","0.2617351","0","0","-1.115319","24","24.58013","24.29007","17.25",
"10/30/2002 6:00:00 PM","-0.500496","-0.158085","-0.576448","0.167212","-0.653488","1.070406","-0.360486","-0.653488","0","1.3776","0.8107176","0.1308675","0","0","-0.8300454","24","24.37838","24.18919","16.25",
"10/30/2002 7:00:00 PM","-0.778295","-0.126739","-0.151814","0.614389","0","0.721885","-0.413995","0","0","0","0.8107176","0","0","0","0","24.11615","23.70941","23.91278","15.25",
"10/30/2002 8:00:00 PM","-0.814423","-0.181424","0.057186","0.867892","0","0.720516","-0.38801","0","0","0","4.373011E-02","0","0","0","0","22.52775","23.16439","22.84607","14.25",
"10/30/2002 9:00:00 PM","-0.833193","-0.243742","0.222652","1.009009","0","0.721039","-0.398514","0","0","0","4.373011E-02","0","0","0","0","21.72274","22.55535","22.13905","13.25",
"10/30/2002 10:00:00 PM","-0.767433","-0.300552","0.304729","0.961632","0","0.71868","-0.353992","0","0","0","4.373011E-02","0","0","0","0","21.28693","22.06704","21.67698","13.75",
"10/30/2002 11:00:00 PM","-0.778654","-0.317085","0.371282","0.869101","0","0.718684","-0.355519","0","0","0","4.373011E-02","0","0","0","0","20.80112","21.6227","21.21191","13.25",
"10/31/2002","-0.862226","-0.310493","0.476248","0.861009","0","0.721581","-0.410746","0","0","0","4.373011E-02","0","0","0","0","20.17794","21.1289","20.65342","11.5",
"10/31/2002 1:00:00 AM","-0.840266","-0.334899","0.560309","0.846724","0","0.721645","-0.411969","0","0","0","4.373011E-02","0","0","0","0","19.68467","20.65426","20.16946","11",
"10/31/2002 2:00:00 AM","-0.873586","-0.358497","0.634238","0.816515","0","0.724254","-0.459241","0","0","0","4.373011E-02","0","0","0","0","19.12785","20.17483","19.65134","9.5",
"10/31/2002 3:00:00 AM","-0.891365","-0.378803","0.71598","0.821244","0","0.724203","-0.459728","0","0","0","4.373011E-02","0","0","0","0","18.62188","19.67622","19.14905","9",
"10/31/2002 4:00:00 AM","-0.838958","-0.408828","0.750185","0.761769","0","0.723085","-0.43924","0","0","0","4.373011E-02","0","0","0","0","18.19241","19.24176","18.71709","9",
"10/31/2002 5:00:00 AM","-0.846833","-0.420186","0.791623","0.720492","0","0.72389","-0.453996","0","0","0","4.373011E-02","0","0","0","0","17.72585","18.80441","18.26513","8.25",
"10/31/2002 6:00:00 AM","-0.940952","-0.688327","0.48081","0.317365","0","0.736984","-0.704877","0","2.783611","0","4.373011E-02","0","0","2.67627","0","21.91002","18.61384","20.26193","7.25",
"10/31/2002 7:00:00 AM","-0.743874","-0.952092","-0.238304","-1.463867","0","0.735669","-0.684604","0","2.136785","0","4.373011E-02","0","2.042977","2.135993","0","21.99928","19.44399","20.72163","7.75",
"10/31/2002 8:00:00 AM","0.643928","-0.70493","-0.5789","-1.19385","0","1.077785","-0.571213","0","0.089342","1.3776","0.8107176","0.1472256","0.5470219","0","-0.1832928","22.236","20.70397","21.46999","10.25",
"10/31/2002 9:00:00 AM","1.048882","-0.409293","-0.850749","-1.475174","0","1.423925","-0.508448","0","0","1.3776","0.8107176","0.2812878","0.6782935","0","-0.4891359","23.24405","21.66242","22.45323","12.5",
"10/31/2002 10:00:00 AM","1.088165","-0.164532","-1.11946","-1.609284","-0.162722","2.11936","-0.407024","-0.162722","0","1.3776","0.8107176","0.5289112","0.7017912","0","-0.9538357","23.92549","22.65878","23.29214","15.25",
"10/31/2002 11:00:00 AM","0.955174","0.051853","-1.090485","-1.391547","-0.69246","2.11639","-0.338436","-0.69246","0","1.3776","0.8107176","0.5234702","0.6161082","0","-1.35455","24","23.3299","23.66495","16.75",
"10/31/2002 12:00:00 PM","1.037659","0.130246","-1.103839","-1.192162","-1.180978","2.114617","-0.290624","-1.180978","0","1.3776","0.8107176","0.5234702","0.6152889","0","-1.751908","24","23.8904","23.9452","17.75",
"10/31/2002 1:00:00 PM","1.015257","0.177951","-1.11766","-1.018195","-1.437446","1.766136","-0.27856","-1.437446","0","1.3776","0.8107176","0.3926026","0.637082","0","-1.847936","24","24.38423","24.19211","18",
"10/31/2002 2:00:00 PM","1.197816","0.152655","-1.162108","-0.918641","-1.81948","1.767518","-0.243176","-1.81948","0","1.3776","0.8107176","0.3926026","0.7227873","0","-2.179232","24","24.86708","24.43354","18.75",
