Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 11/23  13:00:00,6930067.56625454,0.0,0.0,990009.65232,0.0,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/23  14:00:00,6930067.56625454,0.0,0.0,990009.65232,0.0,5940057.91392,0.0,1.453846153846154E-005,1631086.83426141,0.0,1631086.83426141 
 11/23  15:00:00,6930067.56625454,0.0,0.0,990009.65232,0.0,5940057.91392,0.0,1.453846153846154E-005,1631068.35090872,0.0,1631068.35090872 
 11/23  16:00:00,6930067.56625454,0.0,0.0,990009.65232,0.0,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/23  17:00:00,12457267.5662545,0.0,0.0,990009.65232,5527200.,5940057.91392,0.0,1.453846153846154E-005,1631083.7469226,0.0,1631083.7469226 
 11/23  18:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/23  19:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631060.52663998,0.0,1631060.52663998 
 11/23  20:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1630993.23733411,0.0,1630993.23733411 
 11/23  21:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/23  22:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631072.05947456,0.0,1631072.05947456 
 11/23  23:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631022.91679846,0.0,1631022.91679846 
 11/23  24:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/24  01:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631091.57384122,0.0,1631091.57384122 
 11/24  02:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631045.51821496,0.0,1631045.51821496 
 11/24  03:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/24  04:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1630999.26797646,0.0,1630999.26797646 
 11/24  05:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/24  06:00:00,18190896.5232145,0.0,0.0,1980019.30464,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631086.79965793,0.0,1631086.79965793 
 11/24  07:00:00,21265112.6961182,0.0,0.0,1980019.30464,4145400.,7920077.21856,7219616.17290362,1.453846153846154E-005,20092471.2941098,18461387.1287954,1631084.16531446 
 11/24  08:00:00,21079751.3053982,0.0,0.0,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,20085951.0193343,18454761.9920321,1631189.0273022 
 11/24  09:00:00,42881022.3856768,0.0,21058.729238636,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1351742.58117135,1279742.58117135,72000. 
 11/24  10:00:00,42966168.3725889,0.0,106204.716150695,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631283.49374306,0.0,1631283.49374306 
 11/24  11:00:00,43402284.6237643,0.0,542320.967326124,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631283.71092856,0.0,1631283.71092856 
 11/24  12:00:00,43700340.5577121,0.0,840376.901273926,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631297.07566828,0.0,1631297.07566828 
 11/24  13:00:00,41729789.5110869,0.0,849845.159288715,17820173.74176,0.0,15840154.43712,7219616.17290362,1.453846153846154E-005,1631345.40563467,0.0,1631345.40563467 
 11/24  14:00:00,43961698.5678718,0.0,1101734.91143365,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,3190749.18112243,0.0,3190749.18112243 
 11/24  15:00:00,44064603.8936109,0.0,1204640.23717276,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 11/24  16:00:00,43932575.6769473,0.0,1072612.0205091,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631277.72762239,0.0,1631277.72762239 
 11/24  17:00:00,48876728.0133438,0.0,489564.356905593,17820173.74176,5527200.,17820173.74176,7219616.17290362,1.453846153846154E-005,1631323.63902104,0.0,1631323.63902104 
 11/24  18:00:00,35311974.5879081,0.0,1365.36858995401,9900096.5232,8290800.,9900096.5232,7219616.17290362,1.453846153846154E-005,1818370.24884773,187122.35469007,1631247.89415766 
 11/24  19:00:00,29370551.3053982,0.0,0.0,5940057.91392,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1904208.28387442,273001.213077992,1631207.07079643 
 11/24  20:00:00,29370551.3053982,0.0,0.0,5940057.91392,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,2947522.0737638,1316479.09943422,1631042.97432958 
 11/24  21:00:00,27390532.0007582,0.0,0.0,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,4086491.34927511,2455449.25684202,1631042.0924331 
 11/24  22:00:00,27390532.0007582,0.0,0.0,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,3743398.69889647,3671398.69889647,72000. 
 11/24  23:00:00,18190896.5232145,0.0,0.0,1980019.30464,8290800.,7920077.21856,0.0,1.453846153846154E-005,1630995.34637864,0.0,1630995.34637864 
 11/24  24:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/25  01:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631073.98209305,0.0,1631073.98209305 
 11/25  02:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631028.26318655,0.0,1631028.26318655 
 11/25  03:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/25  04:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631107.28286683,0.0,1631107.28286683 
 11/25  05:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631061.62409977,0.0,1631061.62409977 
 11/25  06:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/25  07:00:00,21268735.5940884,0.0,3622.89797020909,1980019.30464,4145400.,7920077.21856,7219616.17290362,1.453846153846154E-005,12583094.002097,10952032.2454996,1631061.75659736 
 11/25  08:00:00,17119712.6961182,0.0,0.0,1980019.30464,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,18737026.380639,17105877.7434488,1631148.63719024 
 11/25  09:00:00,23060684.0522019,0.0,913.44216371598,5940057.91392,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,5390557.17294273,5318557.17294273,72000. 
 11/25  10:00:00,23067740.7976565,0.0,7970.18761832017,5940057.91392,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,2950412.66313624,1319218.59005031,1631194.07308593 
 11/25  11:00:00,23064695.798093,0.0,4925.18805485828,5940057.91392,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,1747325.50812727,116122.045926143,1631203.46220113 
 11/25  12:00:00,23149822.0328725,0.0,90051.4228342933,5940057.91392,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,1631148.85286907,0.0,1631148.85286907 
 11/25  13:00:00,17119712.6961182,0.0,0.0,2970028.95696,0.0,6930067.56624,7219616.17290362,1.453846153846154E-005,2248478.84621197,617282.890426141,1631195.95578583 
 11/25  14:00:00,17119712.6961182,0.0,0.0,2970028.95696,0.0,6930067.56624,7219616.17290362,1.453846153846154E-005,724866.342375178,652866.342375178,72000. 
 11/25  15:00:00,17119712.6961182,0.0,0.0,2970028.95696,0.0,6930067.56624,7219616.17290362,1.453846153846154E-005,2035789.26586783,404672.230503532,1631117.03536429 
 11/25  16:00:00,17119712.6961182,0.0,0.0,2970028.95696,0.0,6930067.56624,7219616.17290362,1.453846153846154E-005,2380209.73142849,749065.675566998,1631144.05586149 
 11/25  17:00:00,22646912.6961182,0.0,0.0,2970028.95696,5527200.,6930067.56624,7219616.17290362,1.453846153846154E-005,3157390.38717709,1526263.25689573,1631127.13028136 
 11/25  18:00:00,22440483.7391582,0.0,0.0,990009.65232,8290800.,5940057.91392,7219616.17290362,1.453846153846154E-005,4011425.23339952,3939425.23339952,72000. 
 11/25  19:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631127.81950156,0.0,1631127.81950156 
 11/25  20:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/25  21:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631108.62722724,0.0,1631108.62722724 
 11/25  22:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631115.60050259,0.0,1631115.60050259 
 11/25  23:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/25  24:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631072.24363826,0.0,1631072.24363826 
 11/26  01:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631016.6006663,0.0,1631016.6006663 
 11/26  02:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/26  03:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631077.97225539,0.0,1631077.97225539 
 11/26  04:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631016.45269703,0.0,1631016.45269703 
 11/26  05:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/26  06:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631102.84081369,0.0,1631102.84081369 
 11/26  07:00:00,11075467.5662545,0.0,0.0,990009.65232,4145400.,5940057.91392,0.0,1.453846153846154E-005,1631048.69803524,0.0,1631048.69803524 
 11/26  08:00:00,6930067.56625454,0.0,0.0,990009.65232,0.0,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/26  09:00:00,6930067.56625454,0.0,0.0,990009.65232,0.0,5940057.91392,0.0,1.453846153846154E-005,1631086.26920854,0.0,1631086.26920854 
 11/26  10:00:00,6930067.56625454,0.0,0.0,990009.65232,0.0,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/26  11:00:00,6930067.56625454,0.0,0.0,990009.65232,0.0,5940057.91392,0.0,1.453846153846154E-005,1631086.22871229,0.0,1631086.22871229 
 11/26  12:00:00,6930067.56625454,0.0,0.0,990009.65232,0.0,5940057.91392,0.0,1.453846153846154E-005,1631098.44326142,0.0,1631098.44326142 
 11/26  13:00:00,6930067.56625454,0.0,0.0,990009.65232,0.0,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/26  14:00:00,6930067.56625454,0.0,0.0,990009.65232,0.0,5940057.91392,0.0,1.453846153846154E-005,1631123.76151987,0.0,1631123.76151987 
 11/26  15:00:00,6930067.56625454,0.0,0.0,990009.65232,0.0,5940057.91392,0.0,1.453846153846154E-005,1631115.50268074,0.0,1631115.50268074 
 11/26  16:00:00,6930067.56625454,0.0,0.0,990009.65232,0.0,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/26  17:00:00,12457267.5662545,0.0,0.0,990009.65232,5527200.,5940057.91392,0.0,1.453846153846154E-005,1631114.05457145,0.0,1631114.05457145 
 11/26  18:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631111.60810651,0.0,1631111.60810651 
 11/26  19:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/26  20:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631044.30636601,0.0,1631044.30636601 
 11/26  21:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/26  22:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631114.41760692,0.0,1631114.41760692 
 11/26  23:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631076.4052012,0.0,1631076.4052012 
 11/26  24:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/27  01:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631017.81626223,0.0,1631017.81626223 
 11/27  02:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631099.57144678,0.0,1631099.57144678 
 11/27  03:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/27  04:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631054.69377776,0.0,1631054.69377776 
 11/27  05:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631009.68775092,0.0,1631009.68775092 
 11/27  06:00:00,18190896.5232145,0.0,0.0,1980019.30464,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/27  07:00:00,21265112.6961182,0.0,0.0,1980019.30464,4145400.,7920077.21856,7219616.17290362,1.453846153846154E-005,33739888.2989382,32108877.4165201,1631010.88241807 
 11/27  08:00:00,21079751.3053982,0.0,0.0,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,35503936.1986471,33872734.4085162,1631201.79013083 
 11/27  09:00:00,42860905.1532752,0.0,941.496837060596,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,6830372.37204301,5199116.91416653,1631255.45787648 
 11/27  10:00:00,42859963.6564382,0.0,0.0,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,2426558.30249565,795292.99879621,1631265.30369944 
 11/27  11:00:00,42859963.6564382,0.0,0.0,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631282.73230809,0.0,1631282.73230809 
 11/27  12:00:00,42859963.6564382,0.0,0.0,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631319.14690806,0.0,1631319.14690806 
 11/27  13:00:00,40879944.3517981,0.0,0.0,17820173.74176,0.0,15840154.43712,7219616.17290362,1.453846153846154E-005,1631396.20739038,0.0,1631396.20739038 
 11/27  14:00:00,43111648.6535857,0.0,251684.997147549,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631278.76799456,0.0,1631278.76799456 
 11/27  15:00:00,43123055.8230796,0.0,263092.166641405,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631249.08169429,0.0,1631249.08169429 
 11/27  16:00:00,42983661.8597963,0.0,123698.203358121,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631282.37194767,0.0,1631282.37194767 
 11/27  17:00:00,48395630.8175741,0.0,8467.1611359179,17820173.74176,5527200.,17820173.74176,7219616.17290362,1.453846153846154E-005,1631325.95685578,0.0,1631325.95685578 
 11/27  18:00:00,35316732.1488009,0.0,6122.92948273885,9900096.5232,8290800.,9900096.5232,7219616.17290362,1.453846153846154E-005,455100.792221008,383100.792221008,72000. 
 11/27  19:00:00,29370551.3053982,0.0,0.0,5940057.91392,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,3854710.57541277,2223543.50966542,1631167.06574735 
 11/27  20:00:00,29370551.3053982,0.0,0.0,5940057.91392,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,6125171.69772845,4494009.79961888,1631161.89810956 
 11/27  21:00:00,27390532.0007582,0.0,0.0,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,10505814.4825989,8874648.44876575,1631166.03383314 
 11/27  22:00:00,27390532.0007582,0.0,0.0,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,11988258.8050476,11916258.8050476,72000. 
 11/27  23:00:00,18190896.5232145,0.0,0.0,1980019.30464,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631102.77767833,0.0,1631102.77767833 
 11/27  24:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631089.47581587,0.0,1631089.47581587 
 11/28  01:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/28  02:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631044.99420895,0.0,1631044.99420895 
 11/28  03:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631000.36461111,0.0,1631000.36461111 
 11/28  04:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/28  05:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631080.94782623,0.0,1631080.94782623 
 11/28  06:00:00,18190896.5232145,0.0,0.0,1980019.30464,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631078.30734439,0.0,1631078.30734439 
 11/28  07:00:00,21265112.6961182,0.0,0.0,1980019.30464,4145400.,7920077.21856,7219616.17290362,1.453846153846154E-005,23479445.6922143,23407445.6922143,72000. 
 11/28  08:00:00,21079751.3053982,0.0,0.0,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,29109107.0889781,27477936.785577,1631170.3034011 
 11/28  09:00:00,42866587.2537546,0.0,6623.59731641688,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,4109876.27131469,2478580.66186082,1631295.60945388 
 11/28  10:00:00,42862863.2559537,0.0,2899.59951551796,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631312.15293969,0.0,1631312.15293969 
 11/28  11:00:00,42880861.8523642,0.0,20898.1959260168,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631301.64709698,0.0,1631301.64709698 
 11/28  12:00:00,43379075.4716125,0.0,519111.815174341,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631351.8951234,0.0,1631351.8951234 
 11/28  13:00:00,41448969.6214535,0.0,569025.269655369,17820173.74176,0.0,15840154.43712,7219616.17290362,1.453846153846154E-005,1631281.7151199,0.0,1631281.7151199 
 11/28  14:00:00,43576732.9275557,0.0,716769.271117524,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631298.99403756,0.0,1631298.99403756 
 11/28  15:00:00,43572083.475098,0.0,712119.818659819,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631136.59960157,0.0,1631136.59960157 
 11/28  16:00:00,43254148.3279722,0.0,394184.671534039,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631271.34734175,0.0,1631271.34734175 
 11/28  17:00:00,48573844.1484188,0.0,186680.491980649,17820173.74176,5527200.,17820173.74176,7219616.17290362,1.453846153846154E-005,1631344.62694187,0.0,1631344.62694187 
 11/28  18:00:00,35315251.888508,0.0,4642.66918988195,9900096.5232,8290800.,9900096.5232,7219616.17290362,1.453846153846154E-005,1947584.2989809,316388.249995414,1631196.04898548 
 11/28  19:00:00,29370551.3053982,0.0,0.0,5940057.91392,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,2556724.89001596,925630.932891831,1631093.95712413 
 11/28  20:00:00,29370551.3053982,0.0,0.0,5940057.91392,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,2019480.08125101,1947480.08125101,72000. 
 11/28  21:00:00,27390532.0007582,0.0,0.0,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,5615333.07462351,3984267.68810992,1631065.38651359 
 11/28  22:00:00,27390532.0007582,0.0,0.0,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,8235211.66222913,6604100.67102714,1631110.99120199 
 11/28  23:00:00,18190896.5232145,0.0,0.0,1980019.30464,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 11/28  24:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631062.81945604,0.0,1631062.81945604 
 11/29  01:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631018.52425314,0.0,1631018.52425314 
